Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
44,274284,271905,339,794,1246,24.822542913585377,0.020913860523567567,0.06107764800148128,0.09546557788957527,274284
45,274284,271834,356,792,1302,24.81348199539507,0.02042123965391568,0.06119456251369485,0.10490220243732214,274284
46,274284,271754,353,817,1360,24.81644681335791,0.02156528825794681,0.05775149660818394,0.10423640177596094,274284
47,274284,271692,345,841,1406,24.812811870407984,0.01827004066873434,0.05347436855628235,0.11544372036699879,274284
48,274284,271612,354,844,1474,24.811715092141668,0.01603687201727389,0.050768964473273726,0.12147907136778452,274284
49,274284,271552,340,869,1523,24.80606103369608,0.012263651297620788,0.052204863013818215,0.12947045199248156,274284
50,274284,271478,352,881,1573,24.795062612977862,0.017183253538683753,0.05229605896613574,0.13545807451731864,274284
51,274284,271400,364,890,1630,24.784423665759725,0.021728905032683737,0.053314219693629,0.1405332095139618,274284
52,274284,271321,366,901,1696,24.780247929185006,0.019857080740936343,0.055347611870914734,0.14454737820314506,274284
53,274284,271237,366,923,1758,24.763383374777742,0.020669940800757146,0.06753474119273378,0.1484119432287656,274284
54,274284,271145,379,938,1822,24.747919190893334,0.026409982973778546,0.07122345928354108,0.1544473668493477,274284
55,274284,271060,377,949,1898,24.73305375935596,0.027830674764226203,0.0772794124316005,0.16183615344821423,274284
56,274284,270986,363,960,1975,24.730124762660072,0.027379594734718977,0.07126461335658352,0.17123102924862524,274284
57,274284,270904,365,981,2034,24.73301290533746,0.024637433472783556,0.07248844920293002,0.1698612119868269,274284
58,274284,270817,374,1000,2093,24.713188640050312,0.02379491559724521,0.07980839003668345,0.1832080543157588,274284
59,274284,270737,382,1004,2161,24.701601533784114,0.028792046012390323,0.08035413543291395,0.18925228477057993,274284
60,274284,270645,397,1013,2229,24.702796585189038,0.02105249642589502,0.07957227859983794,0.19657863978522902,274284
61,274284,270579,371,1043,2291,24.69950470909901,0.020882423895692996,0.07962534118325997,0.19998752582203816,274284
62,274284,270486,376,1049,2373,24.692273506210913,0.026481938281777254,0.07929089420382994,0.20195366130347914,274284
63,274284,270393,393,1053,2445,24.693078251572356,0.020630051662945077,0.08409525641952617,0.2021964403451739,274284
64,274284,270312,407,1069,2496,24.70667603726463,0.018745525586874465,0.07935748735543163,0.19522094979306587,274284
65,274284,270234,415,1066,2569,24.69285404864294,0.023640381020328522,0.06965285852364132,0.21385271181309212,274284
66,274284,270141,418,1069,2656,24.673696334740946,0.02879643054455278,0.07376659098377639,0.22374064373072508,274284
67,274284,270072,407,1067,2738,24.66553534249585,0.028346973113311358,0.07649572961933102,0.22962195477150837,274284
68,274284,269973,418,1089,2804,24.659920156920723,0.03267475856364598,0.0753731217418784,0.23203196277375232,274284
69,274284,269891,409,1099,2885,24.650660390898253,0.026805394223854327,0.08168928577183496,0.2408449291060583,274284
70,274284,269799,428,1085,2972,24.65101629329066,0.025840868414317073,0.0801882166425647,0.2429546216524601,274284
71,274284,269710,443,1075,3056,24.64245605360205,0.029962109273649732,0.0789746946650678,0.2486071424592311,274284
72,274284,269623,429,1085,3147,24.618125248992165,0.03357452179609301,0.08236475389213654,0.26593547531960715,274284
73,274284,269537,434,1082,3231,24.61915443923,0.03374099774989289,0.07990314547293162,0.2672014175471735,274284
74,274284,269438,453,1093,3300,24.602140788089283,0.035195665359630264,0.08324950004186575,0.27941404650922047,274284
75,274284,269356,448,1089,3391,24.58135356028692,0.036025984648892576,0.08581459966786305,0.29680585539632204,274284
76,274284,269273,434,1116,3461,24.568579362100355,0.0317616125561083,0.09079353904541053,0.30886548629812477,274284
77,274284,269183,445,1118,3538,24.563915502777,0.02715872495473894,0.09392840371076647,0.31499736855749527,274284
78,274284,269088,448,1146,3602,24.553430537615256,0.027318980600503046,0.08920730777967106,0.3300431740045693,274284
79,274284,268979,447,1172,3686,24.542079947402346,0.02611155967542434,0.09329177400138257,0.338516718920848,274284
80,274284,268891,446,1178,3769,24.55683975880551,0.02795573397614237,0.09111389844437752,0.3240906087739702,274284
81,274284,268798,450,1175,3861,24.543917508218865,0.02690618420930011,0.09216301534031356,0.33701329223152005,274284
82,274284,268707,456,1196,3925,24.54142314337773,0.028441822564311374,0.0876726834592549,0.3424623505987007,274284
83,274284,268608,469,1205,4002,24.52595856232777,0.028648193826894274,0.09187767605235853,0.35351556779297777,274284
84,274284,268531,463,1217,4073,24.528236701379786,0.03309290388083543,0.08882394789883889,0.34984644684054056,274284
85,274284,268440,468,1218,4158,24.52771963754534,0.031126919012288104,0.09085892703801238,0.3502945164043628,274284
