Day,S,E,I,R,Total
111,493668.9544142048,47.50145131163938,109.34670369978726,449.19743078382686,494275.00000000006
112,493660.4793428849,47.98183155945406,110.4538160725042,456.08500948320136,494275.00000000006
113,493651.91861456825,48.46702265848383,111.57204223132487,463.0423205420266,494275.0000000001
114,493643.2713724791,48.95707183846046,112.70149177617128,470.0700639063587,494275.00000000006
115,493634.5367514727,49.452026775518846,113.84227534294367,477.1689464089285,494275.00000000006
116,493625.71387796284,49.95193559601017,114.99450461173085,484.33968182950537,494275.00000000006
117,493616.8018698495,50.45684688031503,116.15829231502057,491.5829909552602,494275.0000000001
118,493607.79983638367,50.96680965764458,117.33375226346737,498.8996016953233,494275.00000000006
119,493598.7068778984,51.48187337883087,118.5209994118492,506.29024931100963,494275.0000000002
120,493589.5220860709,52.00208789845965,119.7201498420958,513.7556761886439,494275.00000000006
121,493580.2445438747,52.52750350804418,120.9313207390477,521.2966318783048,494275.00000000006
122,493570.8733251491,53.05817114528367,122.15463024603709,528.9138734596226,494275.00000000006
123,493561.4074947316,53.59414220025158,123.39019763927244,536.6081654289557,494275.0000000001
124,493551.8461083767,54.13546847120279,124.63814338443832,544.3802797677705,494275.0000000001
125,493542.1882126276,54.68220225012988,125.89858907208966,552.2309960502959,494275.0000000001
126,493532.4328447493,55.23439632367404,127.17165742759187,560.1611014995859,494275.0000000001
127,493522.57903260627,55.7921040088136,128.45747229526455,568.1713910897585,494275.0000000001
128,493512.6257946275,56.35537907718298,129.75615871904859,576.2626675763664,494275.0000000002
129,493502.57213968755,56.92427580116236,131.06784291572103,584.4357415956812,494275.0000000001
130,493492.4170670492,57.49884895132318,132.39265228653716,592.6914317130299,494275.0000000001
131,493482.1595662302,58.07915381617297,133.73071541885238,601.0305645348643,494275.0000000001
132,493471.79861694254,58.66524619264546,135.0821621050977,609.4539747597987,494275.00000000006
133,493461.3331890969,59.257182385078146,136.4471233417129,617.9625051764026,494275.0000000001
134,493450.76224209776,59.85501924253703,137.82573141280898,626.5570072469409,494275.00000000006
135,493440.08472425916,60.458814190547415,139.2181199587232,635.2383415916366,494275.0
136,493429.29957750824,61.06862498582897,140.62442340121657,644.0073741047236,494275.0
137,493418.40572879824,61.6845101603272,142.04477799182507,652.8649830496684,494275.0000000001
138,493407.4021000615,62.306528504979134,143.4793205951319,661.8120508384325,494275.00000000006
139,493396.28759432264,62.934739786936994,144.92819038397096,670.8494755064262,494274.99999999994
140,493385.06112038647,63.569203474869376,146.39152582544352,679.9781503132324,494275.0
141,493373.7215564029,64.20998061923984,147.8694691227007,689.1989938551802,494275.00000000006
142,493362.267782723,64.85713215495375,149.36216220583816,698.5129229161964,494275.00000000006
