Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
1,304579,304528,43,8,0,23.995809567202617,0.0034961637955574164,0.0006942690018246224,0.0,304579
2,304579,304452,94,32,1,23.989721098666994,0.007393153318551162,0.0028230088212814254,6.273919317397578e-05,304579
3,304579,304385,130,62,2,23.984740704894936,0.010662939156628823,0.00446821453158685,0.00012814141684958075,304579
4,304579,304320,153,99,7,23.97888359070311,0.01267152456760201,0.007782239197659795,0.0006626455316296913,304579
5,304579,304249,174,147,9,23.97368845796397,0.013782992731013657,0.011269449647746092,0.0012590996572714149,304579
6,304579,304179,199,179,22,23.96821444063754,0.015434169858948257,0.014725638808365896,0.001625750695146825,304579
7,304579,304113,219,211,36,23.962052088449997,0.017102074731862052,0.017795878179706324,0.0030499586384355503,304579
8,304579,304057,237,242,43,23.9573800184237,0.01809990807580295,0.020836604849095,0.0036834686514038676,304579
9,304579,303987,252,285,55,23.951731104488214,0.019111514045462616,0.0246582380472554,0.004499143419066949,304579
10,304579,303913,272,320,74,23.94577422193677,0.020658263515540648,0.027415227958075297,0.006152286589613118,304579
11,304579,303840,283,362,94,23.93799899894127,0.02274084216432352,0.03134026561101849,0.007919893283385718,304579
12,304579,303760,288,421,110,23.93212417497041,0.02276093135317329,0.03566989371771475,0.009444999958701612,304579
13,304579,303666,318,462,133,23.923120722299714,0.025508398371181358,0.04007940527985634,0.011291474049247813,304579
14,304579,303589,334,500,156,23.91626709061645,0.026998652166380695,0.043193734761384404,0.013540522455785815,304579
15,304579,303486,376,516,201,23.907959695262715,0.029449968851051653,0.04514686402419289,0.017443471862040583,304579
16,304579,303382,409,557,231,23.89805835586422,0.03301257430438609,0.04921351954316619,0.019715550288228655,304579
17,304579,303274,432,600,273,23.88927856138757,0.03759897933283374,0.050153102715852604,0.02296935656374179,304579
18,304579,303177,439,648,315,23.880314265644824,0.037845016399568276,0.054994084387288145,0.0268466335683189,304579
19,304579,303075,448,688,368,23.87232391650692,0.038598955869378095,0.05870861650030535,0.030368511123395017,304579
20,304579,302981,444,741,413,23.860593414659647,0.0411786538261072,0.06267249782706566,0.0355554336871818,304579
21,304579,302879,460,772,468,23.85314019256336,0.04110476799557135,0.06502725781271916,0.04072778162835232,304579
22,304579,302774,488,803,514,23.843974191488222,0.04435572859376615,0.06716447092476417,0.044505608993247896,304579
23,304579,302666,493,853,567,23.832225341865428,0.044635514440696265,0.07379599800635557,0.049343145687518526,304579
24,304579,302552,532,870,625,23.827246250074147,0.04614991977020259,0.07423534357456749,0.052368486581084596,304579
25,304579,302451,517,930,681,23.820088418980355,0.043642624226600986,0.07908514035003553,0.0571838164430085,304579
26,304579,302313,546,993,727,23.809492541495803,0.04593710457597792,0.08158154876065998,0.06298880516755949,304579
27,304579,302191,571,1016,801,23.799355503814542,0.04683202536607308,0.08457073789367572,0.06924173292570833,304579
28,304579,302076,574,1052,877,23.786979814068737,0.04677275603932932,0.08826549949529655,0.07798193039663598,304579
29,304579,301979,569,1082,949,23.78011603919714,0.047651573022299824,0.09014419896805943,0.08208818881250024,304579
30,304579,301845,601,1106,1027,23.767860040264683,0.04823170027375717,0.09308842104024184,0.09081983842131662,304579
31,304579,301708,618,1163,1090,23.759276308046715,0.047768769310459966,0.09732593042458283,0.09562899221824081,304579
32,304579,301590,607,1230,1152,23.74773186157186,0.047709369509094546,0.10316353137130356,0.101395237547742,304579
33,304579,301465,606,1266,1242,23.73580203848855,0.04986226072410811,0.1055822638393764,0.10875343694796435,304579
34,304579,301345,605,1309,1320,23.727155557253337,0.04868999084393081,0.10933186997559154,0.11482258192713986,304579
35,304579,301208,633,1323,1415,23.716440938226963,0.05180566902490832,0.10920200694140433,0.12255138580672453,304579
36,304579,301071,656,1349,1503,23.706566106507996,0.05505457893190994,0.11001653102872923,0.12836278353136443,304579
37,304579,300926,690,1366,1597,23.696132514458476,0.05787608994397269,0.10903056513158547,0.13696083046596597,304579
38,304579,300770,725,1417,1667,23.67971764378667,0.06192383152736658,0.11201094200205082,0.14634758268391126,304579
39,304579,300616,727,1474,1762,23.665134886694666,0.06308218317221602,0.11693971264713106,0.15484321748598512,304579
