Day,S,E,I,R,Total
78,222191.87173747874,19.286115916922466,42.82332278275025,129.01882382185215,222383.00000000026
79,222188.37427865784,19.533292613027424,43.37261792482523,131.71981080457022,222383.00000000023
80,222184.8320150975,19.783618674096516,43.92892368591736,134.4554425427451,222383.00000000023
81,222181.24437658102,20.037133738060284,44.492328610746696,137.22616107043382,222383.00000000023
82,222177.6107858361,20.293877922367273,45.06292232291806,140.03241391886996,222383.00000000026
83,222173.93065843743,20.553891830021264,45.64079553967965,142.87465419313506,222383.0000000003
84,222170.20340238497,20.817216577137813,46.226040133107304,145.75334090505254,222383.00000000026
85,222166.42841791656,21.083893804958144,46.818749157757196,148.66893912102103,222383.0000000003
86,222162.60509792125,21.353965651966405,47.41901679224554,151.62191963481317,222383.00000000026
87,222158.7328275758,21.62747477760629,48.02693839214869,154.6127592547487,222383.0000000003
88,222154.81098422804,21.904464369566913,48.64261050745557,157.6419408952334,222383.0000000003
89,222150.83893758632,22.184978134305325,49.26613085012525,160.70995342956795,222383.00000000032
90,222146.81604989048,22.4690602885493,49.89759826456559,163.8172915567266,222383.00000000032
91,222142.74167506705,22.75675560654254,50.5371128642098,166.9644564624994,222383.0000000003
92,222138.61515894652,23.048109409023404,51.18477599447405,170.15195565030152,222383.00000000032
93,222134.43583917763,23.343167568811694,51.84069024520271,173.38030300865736,222383.00000000032
94,222130.2030451171,23.6419765186094,52.50495946480965,176.65001889982466,222383.00000000032
95,222125.91609770482,23.944583260264356,53.1776887746837,179.9616302605674,222383.00000000032
96,222121.57430942732,24.25103536480248,53.858984581927594,183.31567062626547,222383.00000000032
97,222117.17698420092,24.561380980874983,54.548954593616024,186.7126802249075,222383.00000000035
98,222112.72341727465,24.875668841132843,55.24770783067948,190.15320605387004,222383.00000000032
99,222108.21289508822,25.193948267567503,55.955354651344,193.63780199320112,222383.00000000035
100,222103.6446950324,25.516269175029073,56.67200679465687,197.16702899825088,222383.00000000032
101,222099.01808557688,25.842682081608487,57.39777734836589,200.7414549934715,222383.00000000032
102,222094.3323260994,26.17323811343845,58.132780778308025,204.36165500920143,222383.00000000035
103,222089.5866667732,26.507989010588705,58.87713294573778,208.0282112708069,222383.00000000035
104,222084.78034668986,26.84698724300207,59.630951379985405,211.74171468744672,222383.0000000003
105,222079.91260180602,27.190285525448875,60.394354111682674,215.50275855716706,222383.00000000035
106,222074.9826500532,27.53793772785687,61.16746185566244,219.31195036358167,222383.00000000026
107,222069.98970404317,27.889998095641666,61.95039615483743,223.1699017066601,222383.0000000003
108,222064.93296634403,28.246521540360522,62.743280068571906,227.07723204734089,222383.0000000003
109,222059.81162946508,28.60756364580652,63.54623816943431,231.03456871998515,222383.0000000003
110,222054.6248756719,28.973180741621505,64.35939650397128,235.042547082808,222383.00000000032
111,222049.3718770488,29.343429834441082,65.18288265048453,239.10181046657024,222383.0000000003
112,222044.05179554757,29.71836849657728,66.0168258225622,243.21301013360932,222383.00000000032
113,222038.66378267138,30.098055028526247,66.86135676895809,247.37680553144585,222383.00000000032
114,222033.20697941654,30.48254844575235,67.71660779899143,251.59386433904527,222383.00000000035
115,222027.6805160982,30.871908479605743,68.5827128171237,255.86486260541213,222383.00000000032
116,222022.08351227787,31.26619556413635,69.45980735055811,260.1904848077572,222383.00000000032
117,222016.41507662903,31.665470842047696,70.34802857047733,264.57142395877275,222383.00000000032
118,222010.67430674876,32.069796194187184,71.24751530064323,269.0083817567352,222383.0000000003
119,222004.86028916953,32.479234231352635,72.15840802311126,273.5020685763224,222383.0000000003
120,221998.97209902824,32.89384831785516,73.0808489213423,278.05320373291545,222383.00000000035
121,221993.00880010595,33.313702564210345,74.01498187926929,282.66251545091126,222383.00000000035
122,221986.9694445941,33.73886184009575,74.96095251532526,287.3307410508038,222383.00000000035
123,221980.85307298347,34.16939178431126,75.91890819452006,292.05862703803024,222383.00000000035
124,221974.65871397813,34.605358809265496,76.88899804116444,296.8469291717684,222383.00000000032
125,221968.3853842173,35.0468301179454,77.8713729772096,301.6964126878758,222383.00000000035
126,221962.03208830502,35.49387370160361,78.86618571853182,306.6078522751927,222383.00000000035
127,221955.59781831937,35.946558367962204,79.87359084391788,311.58203246911665,222383.00000000038
128,221949.08155429727,36.404953713795095,80.89374472659337,316.6197472626921,222383.00000000035
129,221942.4822639092,36.869130144158376,81.92680557957546,321.7218003674275,222383.00000000035
130,221935.7989021502,37.33915888984161,82.97293349887809,326.8890054614437,222383.00000000038
131,221929.03041075123,37.81511203846754,84.03229054665094,332.12218666401725,222383.00000000038
132,221922.17571850776,38.297062520089874,85.10504070363945,337.4221782688742,222383.00000000035
133,221915.23374094858,38.78508412551937,86.19134991563848,342.7898250106443,222383.00000000038
134,221908.2033802672,39.27925150959415,87.29138610242826,348.2259821211794,222383.00000000044
135,221901.083525769,39.77964016265901,88.40531909296148,353.7315149757616,222383.00000000038
136,221893.873052914,40.28632646962984,89.53332076146792,359.3072998552868,222383.00000000035
137,221886.5708233574,40.799387706815565,90.6755650207768,364.9542239153784,222383.00000000038
138,221879.1756848413,41.31890204814324,91.83222783568476,370.6731852752605,222383.00000000038
139,221871.6864710427,41.844948574407454,93.0034872382936,376.46509314499315,222383.00000000038
140,221864.10200141446,42.37760728207403,94.18952335634076,382.3308679475132,222383.00000000038
141,221856.42108103127,42.91695909239649,95.39051843240847,388.27144144432043,222383.00000000038
142,221848.64250041262,43.46308586008384,96.60665684799831,394.2877568796783,222383.00000000035
143,221840.76503526905,44.01607038055584,97.8381251603657,400.3807691904173,222383.00000000038
144,221832.78744645996,44.575996401057495,99.08511210533639,406.55144503402863,222383.00000000038
145,221824.70847980486,45.14294862909793,100.34780862370798,412.800762942739,222383.0000000004
146,221816.52686523448,45.7170127779425,101.6264079751877,419.12971401279947,222383.0000000004
147,221808.24131971164,46.29827540545497,102.92110534145966,425.5392995418429,222383.0000000004
148,221799.85054116516,46.886824247409514,104.23209864772413,432.0305359401157,222383.00000000038
149,221791.35321375562,47.4827479295849,105.55958785246483,438.60445046273173,222383.0000000004
150,221782.74800547774,48.08613610032166,106.90377526737848,445.2620831549451,222383.0000000004
151,221774.0335680435,48.697079448963315,108.26486555533212,452.0044869526167,222383.0000000004
152,221765.20853687992,49.315669693724054,109.64306574627338,458.8327276804847,222383.00000000038
153,221756.2715309436,49.941999577193606,111.03858527725518,465.74788420233847,222383.00000000038
154,221747.2211525754,50.57616288822997,112.45163599511311,472.751048541651,222383.0000000004
155,221738.05598720728,51.21825447658574,113.88243219535683,479.8433261211791,222383.0000000004
156,221728.77460323073,51.86837026215069,115.33119063708183,487.02583587042676,222383.00000000038
157,221719.37555185673,52.52660724263784,116.79813056065856,494.29971034035725,222383.0000000004
158,221709.85736678095,53.19306350589079,118.28347373555685,501.66609597798873,222383.0000000004
159,221700.2185642078,53.86783823058256,119.78744445526301,509.12615310675835,222383.00000000044
160,221690.4576423866,54.55103171061417,121.31026959593558,516.6810563072476,222383.0000000004
161,221680.57308172618,55.24274534919583,122.85217860156621,524.3319943234658,222383.0000000004
162,221670.5633442734,55.94308168645097,124.41340354918974,532.0801704913747,222383.0000000004
163,221660.4268737928,56.65214439397717,125.99417913967463,539.9268026739688,222383.0000000004
164,221650.16209536878,57.37003829491017,127.59474274796294,547.8731235887465,222383.00000000038
165,221639.76741530158,58.09686936926162,129.21533443540935,555.9203808941647,222383.0000000004
166,221629.24122091912,58.832744763250474,130.85619697344924,564.0698373445845,222383.0000000004
167,221618.58188020295,59.57777280792697,132.5175758894516,572.322771100062,222383.0000000004
168,221607.7877417749,60.332063019733575,134.19971946801368,580.6804757377657,222383.0000000004
169,221596.85713377272,61.095726155894226,135.9028788871327,589.1442611846512,222383.00000000038
170,221585.78836529717,61.86887414318905,137.62730804322132,597.71545251682,222383.0000000004
171,221574.5797258312,62.65162010666899,139.373263621922,606.3953904406153,222383.0000000004
172,221563.22948485895,63.44407838853942,141.1410051447532,615.1854316081641,222383.0000000004
173,221551.73589163192,64.24636455979044,142.9307949979243,624.0869488107772,222383.00000000044
174,221540.0971743254,65.05859545548459,144.74289853252134,633.1013316869904,222383.00000000038
175,221528.31153875176,65.88088922724592,146.5775842165864,642.2299878048074,222383.00000000038
176,221516.3771703192,66.71336526980441,148.43512340724206,651.4743410041377,222383.00000000038
177,221504.29223291503,67.55614426689104,150.3157904828778,660.8358323355931,222383.00000000038
178,221492.05486857018,68.4093482068066,152.21986288384656,670.3159203395631,222383.0000000004
179,221479.66319718558,69.27310039559944,154.14762114594856,679.9160812732789,222383.0000000004
180,221467.11531744886,70.14752539435126,156.09934876945852,689.6378083877169,222383.0000000004
181,221454.40930656577,71.03274903203598,158.07533225191824,699.4826121506686,222383.0000000004
182,221441.54321833,71.92889852428071,160.07586135041632,709.4520217956959,222383.00000000044
183,221428.51508376937,72.83610242790904,162.10122898801228,719.5475848150954,222383.00000000038
184,221415.3229109164,73.75449065129455,164.15173128109984,729.7708671516029,222383.00000000044
185,221401.96468457722,74.68419446491026,166.22766756529825,740.1234533929328,222383.00000000038
186,221388.43836607932,75.62534651697896,168.32934035911586,750.606947044947,222383.00000000038
187,221374.7418930585,76.57808083970875,170.4570554424712,761.2229706596953,222383.00000000038
188,221360.87317923526,77.5425328581126,172.61112190369334,771.9731660032863,222383.00000000038
189,221346.83011417664,78.51883940229415,174.79185214422898,782.8591942771942,222383.00000000038
190,221332.61056306504,79.50713871799918,176.99956190451064,793.8827363128274,222383.0000000004
191,221318.21236642034,80.50757047414922,179.2345702920311,805.0454928138543,222383.00000000038
192,221303.63333946635,81.52027574750414,181.4971998261236,816.3491849604086,222383.00000000038
193,221288.87127239665,82.54539706516532,183.7877764404902,827.7955540980888,222383.0000000004
194,221273.92393006565,83.58307841011187,186.10662951273397,839.3863620118772,222383.00000000035
195,221258.7890516802,84.63346522677165,188.45409189386584,851.1233911995141,222383.00000000035
196,221243.46435055882,85.69670443094577,190.83049993463214,863.0084450759931,222383.0000000004
197,221227.9475065666,86.77294457882243,193.23619436872994,875.043354486225,222383.00000000038
198,221212.2361993509,87.86233485654733,195.67151653743073,887.2299492554895,222383.0000000004
199,221196.32804778757,88.96502692242662,198.13681526768795,899.5701100226793,222383.00000000038
200,221180.22066048865,90.0811734685688,200.63244109665231,912.0657249465196,222383.00000000038
201,221163.91161811352,91.21092869331116,203.15874830661983,924.7187048869214,222383.00000000035
202,221147.39847336913,92.3544483012193,205.716094925031,937.5309834049788,222383.00000000038
203,221130.67875080512,93.51188975642943,208.30484247444736,950.5045169643706,222383.00000000035
204,221113.74994639712,94.68341275134658,210.92535550938672,963.6412853425118,222383.00000000038
205,221096.60952829526,95.8691775741255,213.57800321839053,976.9432909125956,222383.00000000038
206,221079.25493633767,97.06934572169453,216.2631588607697,990.4125590802452,222383.00000000038
207,221061.68358125404,98.28408084235458,218.98119891647914,1004.0511389875273,222383.0000000004
208,221043.89284469752,99.51354813856017,221.73250367744387,1017.861103486872,222383.0000000004
209,221025.88007901315,100.75791437543697,224.51745726232804,1031.8445493494771,222383.00000000038
210,221007.64260693692,102.01734773277319,227.33644779286374,1046.003597537856,222383.0000000004
211,220989.17772123756,103.2920180555562,230.18986719058,1060.340393516695,222383.0000000004
212,220970.48268468745,104.58209678206909,233.07811124890588,1074.8571072819798,222383.0000000004
213,220951.55472941353,105.88775697549654,236.0015796713144,1089.5559339400734,222383.0000000004
214,220932.39105696758,107.20917328817211,238.96067609662938,1104.4390936480274,222383.0000000004
215,220912.98883785686,108.54652195635079,241.95580815199304,1119.5088320352304,222383.00000000044
216,220893.3452113071,109.89998084057007,244.98738743537666,1134.767420417358,222383.0000000004
217,220873.4572850946,111.26972942252532,248.0558295349736,1150.2171559483072,222383.0000000004
218,220853.32213503146,112.65594881551065,251.16155406578102,1165.8603620876709,222383.00000000044
219,220832.93680497515,114.05882175982197,254.30498467210484,1181.6993885933418,222383.00000000044
220,220812.29830623418,115.47853262620514,257.48654907612547,1197.7366120638944,222383.0000000004
221,220791.40361782335,116.91526741788954,260.70667905221654,1213.9744357069262,222383.00000000035
222,220770.24968537703,118.36921378521664,263.96581050354996,1230.41529033459,222383.00000000038
223,220748.83342175905,119.84056101658605,267.264383418447,1247.0616338063355,222383.0000000004
224,220727.15170592067,121.32950005519622,270.60284194250016,1263.9159520820344,222383.0000000004
225,220705.20138348677,122.83622348891656,273.98163434219896,1280.980758682506,222383.00000000038
226,220682.97926560228,124.36092556113314,277.4012130755652,1298.2585957614342,222383.0000000004
227,220660.48212954408,125.90380216530345,280.8620347537161,1315.7520335373215,222383.0000000004
228,220637.7067175029,127.46505085305019,284.36456020968524,1333.4636714347764,222383.00000000044
229,220614.64973716615,129.04487083014087,287.9092544626279,1351.3961375414792,222383.0000000004
230,220591.3078601308,130.6434629651313,291.4965867923146,1369.5520901121636,222383.0000000004
231,220567.67772353758,132.26102978092413,295.1270306667333,1387.9342160151557,222383.0000000004
232,220543.75592926634,133.8977754593181,298.8010637814285,1406.5452314933211,222383.0000000004
233,220519.5390434808,135.55390584371844,302.51916808303764,1425.387882592847,222383.0000000004
234,220495.02359567408,137.229628419626,306.28182979647954,1444.4649461102138,222383.00000000038
235,220470.2060778951,138.92515230148092,310.0895394495246,1463.7792303543004,222383.00000000038
236,220445.08294562026,140.6406882772103,313.9427918735562,1483.3335742293623,222383.00000000038
237,220419.65061683295,142.376448789912,317.84208623026825,1503.130848147261,222383.00000000038
238,220393.9054716744,144.13264793682436,321.7879260264151,1523.1739543627762,222383.0000000004
239,220367.84385427658,145.90950141255342,325.780818920913,1543.4658253903629,222383.0000000004
240,220341.46207105796,147.70722654342967,329.82127686958876,1564.0094255294368,222383.0000000004
241,220314.75638951483,149.52604230908958,333.90981622259665,1584.8077519539074,222383.0000000004
242,220287.72303863658,151.3661693222259,338.0469576668424,1605.8638343747668,222383.0000000004
243,220260.35820867622,153.2278298239084,342.23322621144086,1627.18073528884,222383.0000000004
244,220232.6580512726,155.11124766340154,346.46915102495683,1648.761550039458,222383.00000000044
245,220204.61867870152,157.01664831637135,350.75526563966406,1670.6094073428535,222383.0000000004
246,220176.23616367896,158.94425887876685,355.09210792324586,1692.7274695194506,222383.0000000004
247,220147.50653914432,160.89430806157208,359.4802200588104,1715.1189327357126,222383.0000000004
248,220118.4257980744,162.86702612531727,363.9201485289454,1737.7870272717576,222383.0000000004
249,220088.9898933523,164.8626447730376,368.412444087702,1760.7350177873702,222383.0000000004
250,220059.1947372445,166.88139733820918,372.9576618182691,1783.966203599406,222383.0000000004
251,220029.03620123607,168.92351870319698,377.55636111236106,1807.4839189487839,222383.00000000044
252,219998.51011131567,170.98924503286312,382.2091055807092,1831.2915380711959,222383.00000000044
253,219967.61226890964,173.07881486570608,386.9164633691331,1855.3924528559621,222383.00000000044
254,219936.33841231972,175.19246696259572,391.679006427022,1879.7901142910891,222383.00000000044
255,219904.68424895333,177.33044221216505,396.4973112321862,1904.4879976027573,222383.00000000044
