Day,S,E,I,R,Total
58,272761.64397109655,619.6617282259925,584.2783678659582,317.415932811736,274283.00000000023
59,272576.47893983836,694.8802873992365,655.420315387086,356.22045737552213,274283.0000000002
60,272368.9242388059,779.148868828713,735.1784223908734,399.74846997471644,274283.00000000023
61,272136.3084367954,873.5355695187524,824.5843034208492,448.5716902651512,274283.0000000002
62,271875.6506016433,979.2291845735211,924.7900151425437,503.3301986408055,274283.0000000002
63,271583.6268276916,1097.551453535207,1037.0813243912833,564.74039438211,274283.00000000023
64,271256.5337698438,1229.9701777228854,1162.8922283985175,633.6038240349764,274283.0000000002
65,270890.24907916976,1378.113169174013,1303.8207917920297,710.8169598643973,274283.0000000002
66,270480.18869049154,1543.7829457876537,1461.6463496044262,797.3820141165572,274283.0000000002
67,270021.260999269,1728.9720249484103,1638.3481003337008,894.418875449087,274283.00000000023
68,269507.81803584984,1935.8786222635126,1836.125088846193,1003.178253040634,274283.0000000002
69,268933.6038809428,2166.9224681113114,2057.417533915454,1125.0561170305787,274283.0000000001
70,268291.700698856,2424.7603654417258,2304.9294212581945,1261.609514444257,274283.0000000002
71,267574.4730950647,2712.300886657218,2581.652180875106,1414.5738374031253,274283.0000000002
72,266773.51156616025,3032.717626423778,2890.8892074110845,1585.8816000050583,274283.0000000002
73,265879.5762984326,3389.4600777322075,3236.2808474677545,1777.6827763676058,274283.0000000002
74,264882.54293579824,3786.260980402995,3621.8293865398755,1992.366697259058,274283.0000000002
75,263771.3523257696,4227.138856464832,4051.9233155426823,2232.585502223,274283.0000000001
76,262533.9669262433,4716.393983276769,4531.3600238988165,2501.279066581288,274283.0000000002
77,261157.3371677859,5258.595764629665,5065.365797177969,2801.7012704065423,274283.00000000006
78,259627.38179850942,5858.559119169963,5659.611682099798,3137.447400220915,274283.0000000001
79,257928.98706970987,6521.307111305404,6320.223444177933,3512.4823748068843,274283.0000000001
80,256046.03058464365,7252.016526474711,7053.783538843286,3931.169350038415,274283.00000000006
81,253961.43646182402,8055.942931759566,7867.322475300574,4398.298131115914,274283.00000000006
82,251657.26937762642,8938.321398546492,8768.296583966032,4919.112639861093,274283.0
83,249114.87592463847,9904.238828335363,9764.548779251953,5499.336467774273,274283.00000000006
84,246315.08217017556,10958.474113158769,10864.24837877574,6145.195337889956,274283.0
85,243238.45654554138,12105.302684968205,12075.805737868423,6863.435031622035,274283.0
86,239865.64684328946,13348.262839751585,13407.757257801637,7661.33305915735,274283.00000000006
87,236177.79902534973,14689.88268726436,14868.616204989497,8546.702082396478,274283.00000000006
88,232157.06288975975,16131.369182267055,16466.685166215626,9527.882761757603,274283.0
89,227787.1872455022,17672.26265837437,18209.826467469968,10613.723628653503,274283.00000000006
90,223054.20111599937,19310.065522470206,20105.18823452643,11813.545127003996,274283.0
91,217947.17167492572,21039.857732852528,22158.885505487848,13137.085086733912,274283.0
92,212459.02160578055,22853.9170761086,24375.638444655902,14594.422873454958,274283.0
93,206587.37806071196,24741.3694117228,26758.372910737355,16195.879616827906,274283.0
94,200335.4162101537,26687.89827476031,29307.793034941704,17951.892480144314,274283.00000000006
95,193712.64923422955,28675.549312822317,32021.939837754577,19872.861615193568,274283.0
96,186735.60748295463,30682.667704579522,34895.75529699603,21968.969515469817,274283.0
97,179428.34318184483,32684.006592704693,37920.67637874694,24249.97384670357,274283.00000000006
98,171822.69660529448,34651.03976586371,41084.287164079586,26724.976464762272,274283.00000000006
99,163958.25842079302,36552.505340713375,44370.06279776302,29402.17344073062,274283.0
100,155881.98668039084,38355.18555448386,47757.235225849865,32288.592539275473,274283.0
101,147647.4421195965,40024.9173891525,51220.81345629596,35389.82703495509,274283.0
102,139313.6420243006,41527.79838632733,54731.78317329175,38709.77641608034,274283.00000000006
103,130943.56314672712,42831.5289103329,58257.502457933544,42250.405485006486,274283.0
104,122602.35643678426,43906.81216034654,61762.296704979504,46011.534697889736,274283.00000000006
105,114355.36962017335,44728.71351006932,65208.24316172165,49990.67370803572,274283.00000000006
106,106266.09665898794,45277.87608077428,68556.11786017842,54182.90940005939,274283.0
107,98394.18665141446,45541.49252686494,71766.46351511899,58580.85730660165,274283.00000000006
108,90793.64365054666,45513.94916590521,74800.72483178411,63174.68235176408,274283.00000000006
109,83511.33278531487,45197.08785409091,77622.38807344805,67952.19128714621,274283.0
110,76585.8805031444,44600.06383436755,80198.06074018679,72898.9949223013,274283.0
111,70047.01936734442,43738.81511047443,82498.43096961484,77998.73455256634,274283.0
112,63915.387356185485,42635.195909992886,84499.05337268728,83233.36336113438,274283.00000000006
113,58202.75355039937,41315.85150909423,86180.92430368597,88583.47063682048,274283.00000000006
114,52912.610413698,39810.92973414821,87530.8251204294,94028.63473172444,274283.00000000006
115,48041.050537690135,38152.730822855905,88541.42839001665,99547.79024943738,274283.00000000006
116,43577.83637546471,36374.38876823227,89211.18025440251,105119.59460190058,274283.00000000006
117,39507.57030113383,34508.66378421654,89543.98490559598,110722.78100905371,274283.00000000006
118,35810.883388720205,32586.906938969893,89548.72348746557,116336.4861848444,274283.00000000006
119,32465.572803477236,30638.23048632013,89238.65275290768,121940.54395729501,274283.00000000006
120,29447.63842958157,28688.90025512704,88630.72289928145,127515.73841601002,274283.0000000001
121,26732.186080188745,26761.944748324142,87744.85628553056,133044.0128859566,274283.0
122,24294.18093313444,24876.962552033565,86603.2230774823,138508.63343734972,274283.0
123,22109.048647976848,23050.09962221457,85229.54402828049,143894.30770152813,274283.00000000006
124,20153.1317531484,21294.163245498137,83648.44353056795,149187.26147078554,274283.0
125,18404.01532146562,19618.838393536313,81884.86954388212,154375.27674111596,274283.0
126,16840.740428158908,18030.974062085625,79963.58967783129,159447.6958319242,274283.0
127,15443.924271294523,16534.91094639781,77908.76840386922,164395.39637843848,274283.00000000006
128,14195.806322519064,15132.82657768788,75743.62469523966,169210.74240455343,274283.0
129,13080.237904868178,13825.079034945446,73490.16670326015,173887.51635692624,274283.0
130,12082.630547383209,12610.53550143865,71168.99717770792,178420.83677347028,274283.00000000006
131,11189.875989626407,11486.87607762922,68799.18214971297,182807.0657830315,274283.0000000001
132,10390.24826725199,10450.867142352115,66398.17445555926,187043.71013483673,274283.0000000001
