Day,S,E,I,R,Total
48,304437.1930304922,18.101529313268436,40.18197294237487,85.52346725229691,304581.0000000002
49,304433.9099744746,18.33390941013059,40.69823298574688,88.05788312971964,304581.0000000002
50,304430.58477494476,18.569269881234437,41.22109484240108,90.6248603317814,304581.0000000002
51,304427.2168938644,18.80764667458976,41.75064417597461,93.22481528523238,304581.0000000002
52,304423.805786253,19.04907659160801,42.286967347319646,95.85816980820047,304581.0000000002
53,304420.3509001297,19.293597206953212,42.830151507110905,98.52535115632442,304581.00000000006
54,304416.85167643975,19.541246807971454,43.38028467210211,101.22679208026847,304581.00000000006
55,304413.30754901416,19.792064334319186,43.937455794091655,103.96293085760769,304581.0000000002
56,304409.7179444315,20.046089378101573,44.50175478966516,106.73421140087157,304581.0000000002
57,304406.0822820399,20.30336216443838,45.0732725549371,109.54108324088199,304581.0000000002
58,304402.39997374,20.563923477595825,45.652101086045526,112.3840016965647,304581.0000000002
59,304398.67042404873,20.827814697906142,46.2383334285514,115.26342782497817,304581.00000000023
60,304394.893029861,21.09507775744977,46.83206377324103,118.17982860849271,304581.0000000001
61,304391.0671805022,21.365755166904112,47.43338741787034,121.13367691320492,304581.00000000023
62,304387.1922575096,21.639890003024266,48.04240082695434,124.12545166060139,304581.0000000002
63,304383.26763466105,21.91752590625797,48.6592016278728,127.15563780504048,304581.00000000023
64,304379.29267774883,22.198707073517358,49.28388866684513,130.2247265110403,304581.00000000023
65,304375.26674458233,22.4834782706832,49.91656199588982,133.333215151371,304581.0000000003
66,304371.1891848596,22.771884831180692,50.55732290183213,136.4816074076075,304581.0000000003
67,304367.05934007344,23.063972658956693,51.20627392364163,139.67041334423996,304581.00000000023
68,304362.8765433972,23.359788233608818,51.86351887170649,142.90014949779024,304581.0000000003
69,304358.640119589,23.659378616926276,52.52916284197666,146.17133895243023,304581.00000000035
70,304354.3493848688,23.962791458879757,53.20331223629543,149.4845114363165,304581.0000000003
71,304350.0036468935,24.270074998900164,53.88607476651826,152.84020334136954,304581.0000000003
72,304345.60220454837,24.58127807753206,54.57755948748594,156.2389578869165,304581.00000000035
73,304341.14434791496,24.89645013820224,55.2778768021649,159.68132514500152,304581.0000000003
74,304336.62935808365,25.21564123929249,55.987138489636074,163.16786218772344,304581.0000000003
75,304332.05650715827,25.538902053644666,56.70545770465662,166.69913308377642,304581.00000000035
76,304327.42505799857,25.866283884738156,57.432949016377286,170.27570910066484,304581.00000000035
77,304322.73426428623,26.197838662526333,58.1697283984965,173.8981686531338,304581.0000000004
78,304317.98337018833,26.53361896432063,58.915913280048066,177.5670975676939,304581.0000000004
79,304313.1716104401,26.8736780099786,59.671622532535594,181.28308901773846,304581.00000000035
80,304308.298209765,27.21806969919468,60.43697655598696,185.04674398020722,304581.00000000035
81,304303.36238357617,27.56684856610136,61.21209717516733,188.85867068290486,304581.00000000035
82,304298.3633376341,27.92006980111993,61.99710769071529,192.71948487446898,304581.00000000035
83,304293.300267864,28.277789262425976,62.792132906420434,196.62980996751836,304581.0000000004
84,304288.1723601126,28.640063491538665,63.59729916522602,200.5902772310291,304581.00000000035
85,304282.9787893111,29.00694976775446,64.41273447049386,204.6015264510641,304581.0000000004
86,304277.71872021974,29.37850605894265,65.23856837978731,208.6642053419232,304581.0000000004
87,304272.3913071021,29.754791042496002,66.07493205264198,212.77896980316243,304581.0000000004
88,304266.99569347873,30.135864121062028,66.92195828688031,216.9464841136831,304581.0000000004
89,304261.5310120494,30.521785427921415,67.77978152936421,221.1674209936991,304581.0000000004
90,304255.99638534273,30.912615790779927,68.64853776918049,225.4424610977053,304581.0000000004
91,304250.39092468686,31.308416791493144,69.52836470203366,229.77229382002764,304581.0000000004
92,304244.71373014554,31.709250770624273,70.41940173867859,234.15761734556204,304581.0000000004
93,304238.963890526,32.115180827919644,71.32179000181254,238.59913864465886,304581.00000000035
94,304233.14048324554,32.52627083099541,72.23567234526651,243.09757357859743,304581.0000000004
95,304227.24257413857,32.94258543001679,73.16119337462138,247.65364705721692,304581.00000000035
96,304221.26921738446,33.36419006022465,74.09849946493455,252.26809309077584,304581.0000000004
97,304215.2194553821,33.79115094985028,75.04773877974785,256.94165488870897,304581.00000000035
98,304209.09231860325,34.22353513010386,76.00906129058835,261.6750849764315,304581.00000000035
99,304202.88682545495,34.66141044370656,76.98261879727058,266.4691453045191,304581.00000000047
100,304196.60198192176,35.10484555286383,77.96856498967112,271.32460753613884,304581.00000000047
101,304190.23678159725,35.55390994822809,78.9670554360729,276.2422530188719,304581.0000000004
102,304183.7902056175,36.00867395761393,79.97824758987326,281.2228728354647,304581.00000000047
103,304177.2612224527,36.4692087543509,81.00230082319679,286.26726797021894,304581.00000000047
104,304170.6487839699,36.935586598750724,82.03937700110492,291.3762524306179,304581.0000000004
105,304163.9518428291,37.40787977250883,83.08963793905,296.5506394597477,304581.00000000047
106,304157.1693203859,37.886162546731036,84.15325008557026,301.79126698220216,304581.00000000047
107,304150.3001336633,38.37050952655117,85.23038059463653,307.098976215925,304581.0000000004
108,304143.34318579844,38.86099623773664,86.32119871553016,312.4746192487041,304581.0000000004
109,304136.2973660427,39.35769912669449,87.42587579284084,317.91905903818747,304581.0000000004
110,304129.161549618,39.86069560361359,88.54458524981003,323.4331695289997,304581.0000000004
111,304121.9345975886,40.37006407768234,89.67750257686596,329.01783575723766,304581.00000000035
112,304114.6153569751,40.88588382270888,90.82480544798834,334.6739537545875,304581.0000000004
113,304107.2026606533,41.40823500365884,91.98667371369379,340.40243062980096,304581.00000000047
114,304099.69532687246,41.93719878630862,93.16328938758153,346.20418495405534,304581.0000000004
115,304092.09215934714,42.47285730229119,94.35483666340308,352.0801466875469,304581.0000000004
116,304084.391946865,43.01529368732828,95.5615019563431,358.03125749164747,304581.0000000004
117,304076.59346330323,43.56459205575985,96.78347392482313,364.05847071656785,304581.0000000004
118,304068.69546733884,44.12083750989064,98.02094351952614,370.16275163214453,304581.0000000004
