Day,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Total
1,274284,274253,23,8,0,24.99976284666189,0.0001954386561044764,4.171468200376475e-05,0.0,274284
2,274284,274220,44,18,2,24.999590773598626,0.00030493969636435887,9.385803450847069e-05,1.0428670500941187e-05,274284
3,274284,274180,65,36,3,24.99741540831708,0.0019149562732878162,0.0006539924038791632,1.564300575141178e-05,274284
4,274284,274142,86,52,4,24.993196819725178,0.004579149250929431,0.0022031736828921223,2.0857341001882375e-05,274284
5,274284,274088,116,73,7,24.992112591036847,0.005363269546099957,0.002487639070298436,3.6500346753294155e-05,274284
6,274284,274033,144,94,13,24.99192536841255,0.003858486817265096,0.00399734052124423,0.0002188042489434232,274284
7,274284,273975,162,130,17,24.989385279926143,0.004744801803741375,0.005580528979270406,0.0002893892908466948,274284
8,274284,273906,198,158,22,24.983470420683524,0.009576766281774046,0.006558407457410203,0.0003944055772920871,274284
9,274284,273836,222,198,28,24.97646613858158,0.009974502338701674,0.009591281347364023,0.003968077732355771,274284
10,274284,273745,267,232,40,24.968354276912443,0.015263934005314717,0.011483079563103198,0.004898709519138165,274284
11,274284,273650,305,273,56,24.96034169022786,0.01675554927991313,0.01749836479284106,0.005404395699385051,274284
12,274284,273549,349,314,72,24.95306984657871,0.02349351827678161,0.018859489194383627,0.0045771459501250545,274284
13,274284,273437,389,367,91,24.942039966617457,0.032187892588939365,0.01976929707422306,0.006002843719381136,274284
14,274284,273314,434,420,116,24.93309047365047,0.029635726663087555,0.027718374329603713,0.009555425356838102,274284
15,274284,273185,476,472,151,24.930807494951924,0.02649565435226282,0.027047549883256666,0.015649300812555715,274284
16,274284,273026,527,557,174,24.913502822289903,0.03351513713337597,0.035386598676117126,0.017595441900603963,274284
17,274284,272847,588,639,210,24.896361970344092,0.038927496941312034,0.04654208711051772,0.01816844560407806,274284
18,274284,272631,683,716,254,24.879168739476334,0.041585514388824636,0.058479858418593426,0.020765887716248172,274284
19,274284,272401,772,810,301,24.86044822256268,0.05266053687010186,0.06352933458476757,0.02336190598245055,274284
20,274284,272146,858,925,355,24.843432008911776,0.056435582390351166,0.07229151688247434,0.027840891815397784,274284
21,274284,271878,972,1018,416,24.827554325831652,0.05727999397275982,0.08101678158485374,0.03414889861073242,274284
22,274284,271555,1080,1165,484,24.796602116498544,0.07006352885429663,0.09085245082382287,0.04248190382333481,274284
23,274284,271190,1222,1290,582,24.770673712561347,0.08550864142178052,0.10044207650432319,0.0433755695125483,274284
24,274284,270797,1380,1431,676,24.735605125229565,0.09851459292976783,0.11420049106198966,0.05167979077867916,274284
25,274284,270376,1512,1635,761,24.690581321156458,0.10948278889684956,0.14041305709270457,0.059522832853987184,274284
26,274284,269912,1695,1793,884,24.647148145539635,0.11710808645574121,0.16642607902991954,0.06931768897470252,274284
27,274284,269382,1867,2025,1010,24.596047496737366,0.1503089519736373,0.16961260206624756,0.08403094922274987,274284
