,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,2090.0,304.0,1052.0,7312.0,0.19427402862985685,0.02825804052797918,0.09778769287971742,0.6796802379624466,143.0,10758.0
Bora Bora,10758.0,2052.0,330.0,1013.0,7363.0,0.19074177356385946,0.03067484662576687,0.09416248373303589,0.6844208960773378,144.0,10758.0
Bora Bora,10758.0,2005.0,336.0,1025.0,7392.0,0.18637293177170478,0.031232571109871723,0.09527793270124559,0.6871165644171779,145.0,10758.0
Bora Bora,10758.0,1952.0,343.0,1031.0,7432.0,0.18144636549544524,0.03188324967466072,0.09583565718535043,0.6908347276445436,146.0,10758.0
Bora Bora,10758.0,1908.0,335.0,1027.0,7488.0,0.177356385945343,0.03113961702918758,0.09546384086261386,0.6960401561628555,147.0,10758.0
Bora Bora,10758.0,1888.0,326.0,999.0,7545.0,0.17549730433166016,0.030303030303030304,0.0928611266034579,0.7013385387618516,148.0,10758.0
Bora Bora,10758.0,1854.0,303.0,938.0,7663.0,0.17233686558839934,0.028165086447295037,0.08719092768172523,0.7123071202825804,149.0,10758.0
Bora Bora,10758.0,1804.0,279.0,923.0,7752.0,0.16768916155419222,0.025934188510875627,0.0857966164714631,0.720580033463469,150.0,10758.0
Bora Bora,10758.0,1737.0,306.0,938.0,7777.0,0.16146123814835472,0.02844394868934746,0.08719092768172523,0.7229038854805726,151.0,10758.0
Bora Bora,10758.0,1679.0,309.0,914.0,7856.0,0.15606990146867447,0.02872281093139989,0.08496002974530582,0.7302472578546199,152.0,10758.0
Bora Bora,10758.0,1645.0,286.0,911.0,7916.0,0.15290946272541364,0.026584867075664622,0.0846811675032534,0.7358245026956683,153.0,10758.0
Bora Bora,10758.0,1595.0,291.0,907.0,7965.0,0.14826175869120656,0.027049637479085332,0.08430935118051683,0.7403792526491912,154.0,10758.0
Bora Bora,10758.0,1586.0,278.0,875.0,8019.0,0.14742517196504926,0.025841234430191484,0.08133482059862428,0.745398773006135,155.0,10758.0
Bora Bora,10758.0,1573.0,250.0,875.0,8060.0,0.14621676891615543,0.023238520171035507,0.08133482059862428,0.7492098903141848,156.0,10758.0
Bora Bora,10758.0,1569.0,226.0,842.0,8121.0,0.14584495259341884,0.0210076222346161,0.0782673359360476,0.7548800892359174,157.0,10758.0
Bora Bora,10758.0,1531.0,216.0,788.0,8223.0,0.14231269752742146,0.020078081427774678,0.07324781557910393,0.7643614054657,158.0,10758.0
Bora Bora,10758.0,1501.0,209.0,755.0,8293.0,0.13952407510689718,0.019427402862985686,0.07018033091652724,0.7708681911135898,159.0,10758.0
Bora Bora,10758.0,1470.0,203.0,761.0,8324.0,0.13664249860568878,0.018869678378880834,0.07073805540063209,0.7737497676147983,160.0,10758.0
Bora Bora,10758.0,1448.0,205.0,761.0,8344.0,0.13459750883063767,0.019055586540249116,0.07073805540063209,0.7756088492284812,161.0,10758.0
Bora Bora,10758.0,1413.0,199.0,769.0,8377.0,0.13134411600669268,0.018497862056144263,0.07148168804610522,0.7786763338910578,162.0,10758.0
Bora Bora,10758.0,1391.0,191.0,728.0,8448.0,0.12929912623164158,0.01775422941067113,0.0676705707380554,0.7852760736196319,163.0,10758.0
Bora Bora,10758.0,1345.0,189.0,743.0,8481.0,0.12502323852017103,0.017568321249302844,0.06906488194831753,0.7883435582822086,164.0,10758.0
Bora Bora,10758.0,1336.0,179.0,750.0,8493.0,0.12418665179401375,0.016638780442461424,0.06971556051310653,0.7894590072504183,165.0,10758.0
Bora Bora,10758.0,1319.0,158.0,761.0,8520.0,0.12260643242238334,0.014686744748094442,0.07073805540063209,0.7919687674288901,166.0,10758.0
Bora Bora,10758.0,1241.0,143.0,750.0,8624.0,0.11535601412902026,0.013292433537832311,0.06971556051310653,0.8016359918200409,167.0,10758.0
Bora Bora,10758.0,1239.0,141.0,692.0,8686.0,0.11517010596765198,0.013106525376464027,0.06432422383342629,0.8073991448224577,168.0,10758.0
