,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,13403.0,138.0,502.0,177736.0,0.06988773536205736,0.0007195782645649419,0.0026175962957362383,0.9267750900776415,189.0,191779.0
Tahiti,191779.0,13567.0,138.0,506.0,177568.0,0.07074288634313454,0.0007195782645649419,0.0026384536367381204,0.9258990817555623,190.0,191779.0
Tahiti,191779.0,13692.0,144.0,490.0,177453.0,0.07139467824944337,0.0007508642760677655,0.002555024272730591,0.9252994332017582,191.0,191779.0
Tahiti,191779.0,13775.0,137.0,492.0,177375.0,0.07182746807523242,0.0007143639293144714,0.002565452943231532,0.9248927150522216,192.0,191779.0
Tahiti,191779.0,13961.0,146.0,469.0,177203.0,0.07279733443181996,0.0007612929465687067,0.0024455232324707083,0.9239958493891406,193.0,191779.0
Tahiti,191779.0,14074.0,158.0,454.0,177093.0,0.07338655431512314,0.0008238649695743539,0.0023673082037136495,0.9234222725115888,194.0,191779.0
Tahiti,191779.0,14282.0,159.0,460.0,176878.0,0.07447113604722103,0.0008290793048248244,0.002398594215216473,0.9223011904327377,195.0,191779.0
Tahiti,191779.0,14481.0,163.0,461.0,176674.0,0.07550878876206467,0.0008499366458267068,0.0024038085504669436,0.9212374660416417,196.0,191779.0
Tahiti,191779.0,14640.0,152.0,465.0,176522.0,0.0763378680668895,0.0007925789580715303,0.002424665891468826,0.9204448870835702,197.0,191779.0
Tahiti,191779.0,14687.0,159.0,465.0,176468.0,0.07658294182366161,0.0008290793048248244,0.002424665891468826,0.9201633129800447,198.0,191779.0
Tahiti,191779.0,15004.0,157.0,466.0,176152.0,0.07823588609806079,0.0008186506343238832,0.0024298802267192967,0.918515583040896,199.0,191779.0
Tahiti,191779.0,15083.0,149.0,480.0,176067.0,0.07864781858284797,0.0007769359523201185,0.002502880920225885,0.9180723645446061,200.0,191779.0
Tahiti,191779.0,15251.0,157.0,471.0,175900.0,0.07952382690492703,0.0008186506343238832,0.0024559519029716498,0.9172015705577774,201.0,191779.0
Tahiti,191779.0,15387.0,156.0,480.0,175756.0,0.08023297649899103,0.0008134362990734126,0.002502880920225885,0.9164507062817097,202.0,191779.0
Tahiti,191779.0,15539.0,164.0,472.0,175604.0,0.08102555545706255,0.0008551509810771773,0.0024611662382221203,0.9156581273236382,203.0,191779.0
Tahiti,191779.0,15755.0,169.0,475.0,175380.0,0.08215185187116421,0.0008812226573295303,0.002476809243973532,0.9144901162275327,204.0,191779.0
Tahiti,191779.0,15936.0,166.0,456.0,175221.0,0.08309564655149938,0.0008655796515781186,0.0023777368742145906,0.913661036922708,205.0,191779.0
Tahiti,191779.0,16085.0,157.0,466.0,175071.0,0.0838725825038195,0.0008186506343238832,0.0024298802267192967,0.9128788866351373,206.0,191779.0
Tahiti,191779.0,16280.0,162.0,478.0,174859.0,0.08488937787766127,0.0008447223105762362,0.002492452249724944,0.9117734475620376,207.0,191779.0
Tahiti,191779.0,16543.0,179.0,468.0,174589.0,0.08626074804853504,0.0009333660098342363,0.0024403088972202377,0.9103655770444105,208.0,191779.0
Tahiti,191779.0,16698.0,169.0,478.0,174434.0,0.08706897001235797,0.0008812226573295303,0.002492452249724944,0.9095573550805875,209.0,191779.0
Tahiti,191779.0,16890.0,181.0,477.0,174231.0,0.08807012238044833,0.0009437946803351775,0.0024872379144744734,0.908498845024742,210.0,191779.0
Tahiti,191779.0,16975.0,183.0,483.0,174138.0,0.08851334087673833,0.0009542233508361186,0.002518523925977297,0.9080139118464483,211.0,191779.0
Tahiti,191779.0,17094.0,174.0,485.0,174026.0,0.08913384677154433,0.0009072943335818834,0.002528952596478238,0.9074299062983956,212.0,191779.0
Tahiti,191779.0,17250.0,179.0,478.0,173872.0,0.08994728307061774,0.0009333660098342363,0.002492452249724944,0.906626898669823,213.0,191779.0
Tahiti,191779.0,17406.0,169.0,480.0,173724.0,0.09076071936969116,0.0008812226573295303,0.002502880920225885,0.9058551770527534,214.0,191779.0
Tahiti,191779.0,17669.0,169.0,497.0,173444.0,0.09213208954056493,0.0008812226573295303,0.002591524619483885,0.9043951631826217,215.0,191779.0
Tahiti,191779.0,17795.0,164.0,500.0,173320.0,0.09278909578212421,0.0008551509810771773,0.0026071676252352968,0.9037485856115633,216.0,191779.0
Tahiti,191779.0,17943.0,160.0,505.0,173171.0,0.09356081739919386,0.000834293640075295,0.00263323930148765,0.9029716496592431,217.0,191779.0
Tahiti,191779.0,18129.0,174.0,506.0,172970.0,0.0945306837557814,0.0009072943335818834,0.0026384536367381204,0.9019235682738986,218.0,191779.0
Tahiti,191779.0,18378.0,176.0,497.0,172728.0,0.09582905323314857,0.0009177230040828245,0.002591524619483885,0.9006616991432848,219.0,191779.0
Tahiti,191779.0,18619.0,174.0,495.0,172491.0,0.09708570802851199,0.0009072943335818834,0.0025810959489829437,0.8994259016889232,220.0,191779.0
Tahiti,191779.0,18738.0,168.0,494.0,172379.0,0.09770621392331799,0.0008760083220790598,0.002575881613732473,0.8988418961408705,221.0,191779.0
Tahiti,191779.0,18859.0,164.0,485.0,172271.0,0.09833714848862493,0.0008551509810771773,0.002528952596478238,0.8982787479338197,222.0,191779.0
Tahiti,191779.0,19025.0,171.0,473.0,172110.0,0.09920272814020305,0.0008916513278304716,0.002466380573472591,0.8974392399584938,223.0,191779.0
Tahiti,191779.0,19208.0,187.0,494.0,171890.0,0.10015695149103916,0.0009750806918380011,0.002575881613732473,0.8962920862033904,224.0,191779.0
Tahiti,191779.0,19455.0,179.0,503.0,171642.0,0.1014448922979054,0.0009333660098342363,0.002622810630986709,0.8949989310612737,225.0,191779.0
Tahiti,191779.0,19560.0,164.0,507.0,171548.0,0.10199239749920481,0.0008551509810771773,0.002643667971988591,0.8945087835477294,226.0,191779.0
Tahiti,191779.0,19746.0,165.0,508.0,171360.0,0.10296226385579234,0.000860365316327648,0.0026488823072390614,0.8935284885206409,227.0,191779.0
Tahiti,191779.0,19979.0,176.0,510.0,171114.0,0.10417720396915199,0.0009177230040828245,0.002659310977740003,0.8922457620490252,228.0,191779.0
Tahiti,191779.0,20062.0,183.0,493.0,171041.0,0.10460999379494106,0.0009542233508361186,0.0025706672784820027,0.8918651155757408,229.0,191779.0
Tahiti,191779.0,20217.0,194.0,497.0,170871.0,0.10541821575876399,0.0010115810385912952,0.002591524619483885,0.8909786785831608,230.0,191779.0
Tahiti,191779.0,20338.0,187.0,501.0,170753.0,0.10604915032407093,0.0009750806918380011,0.0026123819604857673,0.8903633870236053,231.0,191779.0
Tahiti,191779.0,20517.0,193.0,506.0,170563.0,0.10698251633390517,0.0010063667033408247,0.0026384536367381204,0.8893726633260158,232.0,191779.0
Tahiti,191779.0,20575.0,188.0,529.0,170487.0,0.10728494777843246,0.0009802950270884716,0.0027583833474989442,0.8889763738469801,233.0,191779.0
Tahiti,191779.0,20689.0,184.0,548.0,170358.0,0.10787938199698612,0.0009594376860865893,0.0028574557172578855,0.8883037245996694,234.0,191779.0
Tahiti,191779.0,20867.0,181.0,552.0,170179.0,0.10880753367156988,0.0009437946803351775,0.0028783130582597676,0.8873703585898352,235.0,191779.0
Tahiti,191779.0,20976.0,175.0,539.0,170089.0,0.10937589621387117,0.0009125086688323539,0.00281052670000365,0.8869010684172928,236.0,191779.0
Tahiti,191779.0,21153.0,187.0,549.0,169890.0,0.11029883355320447,0.0009750806918380011,0.002862670052508356,0.8858634157024492,237.0,191779.0
Tahiti,191779.0,21416.0,181.0,540.0,169642.0,0.11167020372407824,0.0009437946803351775,0.0028157410352541204,0.8845702605603325,238.0,191779.0
Tahiti,191779.0,21472.0,182.0,542.0,169583.0,0.1119622064981046,0.000949009015585648,0.002826169705755062,0.8842626147805547,239.0,191779.0
Tahiti,191779.0,21548.0,180.0,543.0,169508.0,0.11235849597714036,0.0009385803450847069,0.0028313840410055325,0.8838715396367695,240.0,191779.0
Tahiti,191779.0,21786.0,186.0,538.0,169269.0,0.11359950776675236,0.0009698663565875304,0.0028053123647531794,0.882625313511907,241.0,191779.0
Tahiti,191779.0,21835.0,180.0,539.0,169225.0,0.11385501019402541,0.0009385803450847069,0.00281052670000365,0.8823958827608862,242.0,191779.0
Tahiti,191779.0,21933.0,187.0,534.0,169125.0,0.11436601504857154,0.0009750806918380011,0.002784455023751297,0.8818744492358391,243.0,191779.0
Tahiti,191779.0,22067.0,186.0,538.0,168988.0,0.1150647359721346,0.0009698663565875304,0.0028053123647531794,0.8811600853065247,244.0,191779.0
Tahiti,191779.0,22171.0,180.0,541.0,168887.0,0.11560702683818354,0.0009385803450847069,0.0028209553705045914,0.8806334374462271,245.0,191779.0
Tahiti,191779.0,22298.0,175.0,531.0,168775.0,0.1162692474149933,0.0009125086688323539,0.0027688120179998853,0.8800494318981744,246.0,191779.0
Tahiti,191779.0,22371.0,175.0,546.0,168687.0,0.11664989388827765,0.0009125086688323539,0.002847027046756944,0.8795905703961331,247.0,191779.0
Tahiti,191779.0,22516.0,166.0,541.0,168556.0,0.11740597249959589,0.0008655796515781186,0.0028209553705045914,0.8789074924783215,248.0,191779.0
Tahiti,191779.0,22628.0,169.0,528.0,168454.0,0.11798997804764859,0.0008812226573295303,0.0027531690122484737,0.8783756302827734,249.0,191779.0
Tahiti,191779.0,22727.0,192.0,534.0,168326.0,0.11850619723744518,0.001001152368090354,0.002784455023751297,0.8777081953707132,250.0,191779.0
Tahiti,191779.0,22956.0,190.0,526.0,168107.0,0.11970028000980296,0.0009907236975894129,0.002742740341747532,0.8765662559508601,251.0,191779.0
Tahiti,191779.0,23132.0,196.0,519.0,167932.0,0.12061800301388577,0.0010220097090922365,0.002706239994994238,0.8756537472820277,252.0,191779.0
Tahiti,191779.0,23372.0,197.0,527.0,167683.0,0.12186944347399872,0.001027224044342707,0.0027479546769980027,0.8743553778046605,253.0,191779.0
Tahiti,191779.0,23490.0,198.0,533.0,167558.0,0.12248473503355425,0.0010324383795931775,0.0027792406885008263,0.8737035858983517,254.0,191779.0
Tahiti,191779.0,23746.0,205.0,529.0,167299.0,0.12381960485767472,0.0010689387263464716,0.0027583833474989442,0.8723530730684799,255.0,191779.0
Tahiti,191779.0,23817.0,200.0,536.0,167226.0,0.12418982266045814,0.0010428670500941188,0.0027948836942522383,0.8719724265951955,256.0,191779.0
Tahiti,191779.0,23902.0,193.0,533.0,167151.0,0.12463304115674813,0.0010063667033408247,0.0027792406885008263,0.8715813514514102,257.0,191779.0
Tahiti,191779.0,24086.0,186.0,557.0,166950.0,0.12559247884283473,0.0009698663565875304,0.0029043847345121207,0.8705332700660656,258.0,191779.0
Tahiti,191779.0,24264.0,185.0,565.0,166765.0,0.1265206305174185,0.0009646520213370598,0.0029460994165158854,0.8695686180447285,259.0,191779.0
Tahiti,191779.0,24434.0,187.0,576.0,166582.0,0.1274070675099985,0.0009750806918380011,0.003003457104271062,0.8686143946938925,260.0,191779.0
Tahiti,191779.0,24637.0,196.0,579.0,166367.0,0.128465577565844,0.0010220097090922365,0.0030191001100224736,0.8674933126150413,261.0,191779.0
Tahiti,191779.0,24695.0,191.0,562.0,166331.0,0.1287680090103713,0.0009959380328398834,0.0029304564107644738,0.8673055965460243,262.0,191779.0
Tahiti,191779.0,24859.0,197.0,556.0,166167.0,0.1296231599914485,0.001027224044342707,0.00289917039926165,0.8664504455649471,263.0,191779.0
Tahiti,191779.0,25004.0,187.0,558.0,166030.0,0.13037923860276673,0.0009750806918380011,0.0029095990697625912,0.8657360816356326,264.0,191779.0
Tahiti,191779.0,25177.0,188.0,540.0,165874.0,0.13128131860109815,0.0009802950270884716,0.0028157410352541204,0.8649226453365593,265.0,191779.0
Tahiti,191779.0,25183.0,196.0,559.0,165841.0,0.13131260461260097,0.0010220097090922365,0.0029148134050130618,0.8647505722732938,266.0,191779.0
Tahiti,191779.0,25334.0,200.0,558.0,165687.0,0.13209996923542203,0.0010428670500941188,0.0029095990697625912,0.8639475646447212,267.0,191779.0
Tahiti,191779.0,25422.0,191.0,556.0,165610.0,0.13255883073746344,0.0009959380328398834,0.00289917039926165,0.8635460608304351,268.0,191779.0
Tahiti,191779.0,25545.0,192.0,554.0,165488.0,0.13320019397327132,0.001001152368090354,0.002888741728760709,0.8629099119298776,269.0,191779.0
Tahiti,191779.0,25612.0,206.0,553.0,165408.0,0.13354955443505284,0.0010741530615969424,0.002883527393510238,0.86249276510984,270.0,191779.0
Tahiti,191779.0,25776.0,213.0,561.0,165229.0,0.13440470541613003,0.0011106534083502365,0.0029252420755140032,0.8615593991000058,271.0,191779.0
Tahiti,191779.0,25864.0,207.0,578.0,165130.0,0.13486356691817145,0.001079367396847413,0.003013885774772003,0.8610431799102092,272.0,191779.0
Tahiti,191779.0,25974.0,208.0,565.0,165032.0,0.1354371437957232,0.0010845817320978834,0.0029460994165158854,0.860532175055663,273.0,191779.0
Tahiti,191779.0,26160.0,216.0,574.0,164829.0,0.13640701015231074,0.0011262964141016483,0.002993028433770121,0.8594736649998175,274.0,191779.0
Tahiti,191779.0,26305.0,223.0,579.0,164672.0,0.13716308876362898,0.0011627967608549424,0.0030191001100224736,0.8586550143654936,275.0,191779.0
Tahiti,191779.0,26422.0,223.0,572.0,164562.0,0.13777316598793402,0.0011627967608549424,0.0029825997632691795,0.8580814374879419,276.0,191779.0
Tahiti,191779.0,26516.0,234.0,551.0,164478.0,0.13826331350147827,0.0012201544486101189,0.002873098723009297,0.8576434333269023,277.0,191779.0
Tahiti,191779.0,26680.0,242.0,542.0,164315.0,0.13911846448255544,0.0012618691306138837,0.002826169705755062,0.8567934966810756,278.0,191779.0
Tahiti,191779.0,26850.0,238.0,552.0,164139.0,0.14000490147513545,0.0012410117896120014,0.0028783130582597676,0.8558757736769927,279.0,191779.0
Tahiti,191779.0,27009.0,232.0,560.0,163978.0,0.14083398077996026,0.0012097257781091778,0.0029200277402635327,0.855036265701667,280.0,191779.0
Tahiti,191779.0,27062.0,222.0,567.0,163928.0,0.1411103405482352,0.001157582425604472,0.002956528087016827,0.8547755489391435,281.0,191779.0
Tahiti,191779.0,27191.0,219.0,571.0,163798.0,0.1417829897955459,0.00114193941985306,0.002977385428018709,0.8540976853565824,282.0,191779.0
Tahiti,191779.0,27330.0,205.0,584.0,163660.0,0.14250778239536133,0.0010689387263464716,0.0030451717862748267,0.8533781070920173,283.0,191779.0
Tahiti,191779.0,27463.0,209.0,581.0,163526.0,0.14320128898367393,0.0010897960673483542,0.003029528780523415,0.8526793861684543,284.0,191779.0
Tahiti,191779.0,27549.0,201.0,597.0,163432.0,0.14364972181521438,0.0010480813853445893,0.0031129581445309444,0.85218923865491,285.0,191779.0
Tahiti,191779.0,27684.0,209.0,594.0,163292.0,0.14435365707402792,0.0010897960673483542,0.003097315138779533,0.8514592317198442,286.0,191779.0
Tahiti,191779.0,27805.0,212.0,596.0,163166.0,0.14498459163933486,0.0011054390730997658,0.003107743809280474,0.8508022254782849,287.0,191779.0
Tahiti,191779.0,27987.0,213.0,584.0,162995.0,0.1459336006549205,0.0011106534083502365,0.0030451717862748267,0.8499105741504545,288.0,191779.0
Tahiti,191779.0,28129.0,223.0,584.0,162843.0,0.14667403626048733,0.0011627967608549424,0.0030451717862748267,0.8491179951923828,289.0,191779.0
Tahiti,191779.0,28305.0,235.0,592.0,162647.0,0.14759175926457016,0.0012253687838605896,0.0030868864682785913,0.8480959854832907,290.0,191779.0
Tahiti,191779.0,28491.0,230.0,606.0,162452.0,0.14856162562115768,0.0011992971076082366,0.00315988716178518,0.8470791901094489,291.0,191779.0
Tahiti,191779.0,28692.0,247.0,615.0,162225.0,0.14960970700650228,0.0012879408068662366,0.003206816179039415,0.845895536007592,292.0,191779.0
Tahiti,191779.0,28714.0,233.0,612.0,162220.0,0.14972442238201264,0.0012149401133596483,0.0031911731732880036,0.8458694643313397,293.0,191779.0
Tahiti,191779.0,28903.0,243.0,634.0,161999.0,0.15070993174435157,0.0012670834658643543,0.0033058885487983565,0.8447170962409857,294.0,191779.0
Tahiti,191779.0,29031.0,228.0,651.0,161869.0,0.1513773666564118,0.0011888684371072953,0.0033945322480563567,0.8440392326584245,295.0,191779.0
Tahiti,191779.0,29273.0,245.0,661.0,161600.0,0.15263923578702568,0.0012775121363652955,0.0034466756005610624,0.842636576476048,296.0,191779.0
Tahiti,191779.0,29421.0,251.0,655.0,161452.0,0.15341095740409533,0.0013087981478681191,0.003415389589058239,0.8418648548589783,297.0,191779.0
Tahiti,191779.0,29551.0,262.0,648.0,161318.0,0.15408882098665652,0.0013661558356232956,0.0033788892423049447,0.8411661339354153,298.0,191779.0
Tahiti,191779.0,29737.0,247.0,652.0,161143.0,0.15505868734324404,0.0012879408068662366,0.0033997465833068273,0.8402536252665829,299.0,191779.0
Tahiti,191779.0,29811.0,244.0,662.0,161062.0,0.15544454815177888,0.0012722978011148248,0.003451889935811533,0.8398312641112947,300.0,191779.0
Tahiti,191779.0,30061.0,259.0,645.0,160814.0,0.15674813196439652,0.0013505128298718838,0.003363246236553533,0.838538108969178,301.0,191779.0
Tahiti,191779.0,30207.0,249.0,669.0,160654.0,0.15750942491096523,0.0012983694773671779,0.003488390282564827,0.8377038153291028,302.0,191779.0
Tahiti,191779.0,30306.0,266.0,650.0,160557.0,0.1580256441007618,0.001387013176625178,0.0033893179128058858,0.8371980248098071,303.0,191779.0
Tahiti,191779.0,30434.0,265.0,649.0,160431.0,0.15869307901282206,0.0013817988413747074,0.0033841035775554152,0.8365410185682478,304.0,191779.0
Tahiti,191779.0,30461.0,258.0,669.0,160391.0,0.15883386606458474,0.0013452984946214133,0.003488390282564827,0.836332445158229,305.0,191779.0
Tahiti,191779.0,30660.0,277.0,656.0,160186.0,0.1598715187794284,0.0014443708643803546,0.0034206039243087094,0.8352635064318825,306.0,191779.0
Tahiti,191779.0,30786.0,279.0,658.0,160056.0,0.1605285250209877,0.0014547995348812956,0.003431032594809651,0.8345856428493214,307.0,191779.0
Tahiti,191779.0,30945.0,285.0,678.0,159871.0,0.16135760432581253,0.0014860855463841192,0.0035353192998190627,0.8336209908279842,308.0,191779.0
Tahiti,191779.0,30942.0,269.0,716.0,159852.0,0.16134196132006112,0.0014026561823765897,0.0037334640393369453,0.8335219184582253,309.0,191779.0
Tahiti,191779.0,31066.0,257.0,733.0,159723.0,0.16198853889111947,0.0013400841593709425,0.003822107738594945,0.8328492692109146,310.0,191779.0
Tahiti,191779.0,31216.0,266.0,727.0,159570.0,0.16277068917869006,0.001387013176625178,0.0037908217270921215,0.8320514759175927,311.0,191779.0
Tahiti,191779.0,31256.0,261.0,701.0,159561.0,0.16297926258870887,0.001360941500372825,0.003655249010579886,0.8320045469003384,312.0,191779.0
Tahiti,191779.0,31409.0,274.0,701.0,159395.0,0.16377705588203087,0.0014287278586289428,0.003655249010579886,0.8311389672487602,313.0,191779.0
Tahiti,191779.0,31560.0,277.0,735.0,159207.0,0.16456442050485193,0.0014443708643803546,0.0038325364090958866,0.8301586722216718,314.0,191779.0
Tahiti,191779.0,31728.0,277.0,721.0,159053.0,0.165440428826931,0.0014443708643803546,0.003759535715589298,0.8293556645930994,315.0,191779.0
Tahiti,191779.0,31788.0,272.0,722.0,158997.0,0.16575328894195923,0.0014182991881280015,0.003764750050839769,0.829063661819073,316.0,191779.0
Tahiti,191779.0,31895.0,283.0,737.0,158864.0,0.1663112228137596,0.001475656875883178,0.0038429650795968277,0.8283701552307604,317.0,191779.0
Tahiti,191779.0,32029.0,280.0,766.0,158704.0,0.16700994373732264,0.0014600138701317664,0.003994180801860475,0.8275358615906852,318.0,191779.0
Tahiti,191779.0,32101.0,281.0,748.0,158649.0,0.16738537587535654,0.0014652282053822369,0.0039003227673520043,0.8272490731519092,319.0,191779.0
Tahiti,191779.0,32262.0,267.0,760.0,158490.0,0.1682248838506823,0.0013922275118756484,0.0039628947903576515,0.8264199938470844,320.0,191779.0
Tahiti,191779.0,32432.0,272.0,769.0,158306.0,0.1691113208432623,0.0014182991881280015,0.004009823807611886,0.8254605561609978,321.0,191779.0
Tahiti,191779.0,32580.0,272.0,760.0,158167.0,0.16988304246033195,0.0014182991881280015,0.0039628947903576515,0.8247357635611824,322.0,191779.0
Tahiti,191779.0,32659.0,271.0,781.0,158068.0,0.1702949749451191,0.001413084852877531,0.0040723958306175334,0.8242195443713858,323.0,191779.0
Tahiti,191779.0,32854.0,289.0,774.0,157862.0,0.1713117703189609,0.0015069428873860015,0.00403589548386424,0.8231453913097889,324.0,191779.0
Tahiti,191779.0,32930.0,305.0,778.0,157766.0,0.17170805979799666,0.001590372251393531,0.004056752824866122,0.8226448151257437,325.0,191779.0
Tahiti,191779.0,33109.0,300.0,801.0,157569.0,0.1726414258078309,0.0015643005751411782,0.004176682535626946,0.821617591081401,326.0,191779.0
Tahiti,191779.0,33099.0,296.0,784.0,157600.0,0.17258928245532618,0.0015434432341392957,0.004088038836368946,0.8217792354741655,327.0,191779.0
Tahiti,191779.0,33291.0,288.0,814.0,157386.0,0.17359043482341655,0.001501728552135531,0.004244468893883063,0.8206633677305649,328.0,191779.0
Tahiti,191779.0,33435.0,268.0,829.0,157247.0,0.17434129909948431,0.0013974418471261192,0.004322683922640122,0.8199385751307494,329.0,191779.0
Tahiti,191779.0,33500.0,272.0,803.0,157204.0,0.1746802308907649,0.0014182991881280015,0.004187111206127887,0.8197143587149792,330.0,191779.0
Tahiti,191779.0,33515.0,281.0,819.0,157164.0,0.17475844591952194,0.0014652282053822369,0.004270540570135416,0.8195057853049604,331.0,191779.0
Tahiti,191779.0,33532.0,290.0,826.0,157131.0,0.17484708961877996,0.0015121572226364723,0.004307040916888711,0.8193337122416948,332.0,191779.0
Tahiti,191779.0,33659.0,305.0,814.0,157001.0,0.1755093101955897,0.001590372251393531,0.004244468893883063,0.8186558486591337,333.0,191779.0
Tahiti,191779.0,33707.0,304.0,826.0,156942.0,0.1757595982876123,0.0015851579161430605,0.004307040916888711,0.818348202879356,334.0,191779.0
Tahiti,191779.0,33810.0,316.0,821.0,156832.0,0.17629667481841077,0.0016477299391487077,0.004280969240636357,0.8177746260018042,335.0,191779.0
Tahiti,191779.0,33952.0,308.0,829.0,156690.0,0.1770371104239776,0.0016060152571449428,0.004322683922640122,0.8170341903962374,336.0,191779.0
Tahiti,191779.0,34083.0,310.0,847.0,156539.0,0.17772018834178924,0.0016164439276458841,0.0044165419571485925,0.8162468257734162,337.0,191779.0
Tahiti,191779.0,34228.0,323.0,843.0,156385.0,0.17847626695310748,0.0016842302859020018,0.0043956846161467104,0.8154438181448438,338.0,191779.0
Tahiti,191779.0,34325.0,329.0,847.0,156278.0,0.17898205747240314,0.0017155162974048254,0.0044165419571485925,0.8148858842730434,339.0,191779.0
Tahiti,191779.0,34551.0,334.0,861.0,156033.0,0.18016049723900948,0.0017415879736571783,0.004489542650655182,0.8136083721366781,340.0,191779.0
Tahiti,191779.0,34569.0,320.0,893.0,155997.0,0.18025435527351796,0.00166858728015059,0.00465640137867024,0.8134206560676612,341.0,191779.0
Tahiti,191779.0,34671.0,311.0,891.0,155906.0,0.18078621746906595,0.0016216582628963546,0.004645972708169299,0.8129461515598684,342.0,191779.0
Tahiti,191779.0,34738.0,303.0,882.0,155856.0,0.18113557793084747,0.00157994358089259,0.004599043690915064,0.8126854347973449,343.0,191779.0
Tahiti,191779.0,34823.0,290.0,900.0,155766.0,0.18157879642713748,0.0015121572226364723,0.004692901725423535,0.8122161446248025,344.0,191779.0
Tahiti,191779.0,34927.0,293.0,867.0,155692.0,0.18212108729318643,0.001527800228387884,0.004520828662158005,0.8118302838162677,345.0,191779.0
Tahiti,191779.0,34986.0,301.0,866.0,155626.0,0.1824287330729642,0.0015695149103916487,0.004515614326907534,0.8114861376897367,346.0,191779.0
Tahiti,191779.0,35037.0,316.0,866.0,155560.0,0.18269466417073818,0.0016477299391487077,0.004515614326907534,0.8111419915632055,347.0,191779.0
Tahiti,191779.0,35213.0,327.0,879.0,155360.0,0.183612387174821,0.0017050876269038842,0.004583400685163652,0.8100991245131114,348.0,191779.0
Tahiti,191779.0,35217.0,322.0,882.0,155358.0,0.1836332445158229,0.001679015950651531,0.004599043690915064,0.8100886958426105,349.0,191779.0
Tahiti,191779.0,35311.0,324.0,873.0,155271.0,0.18412339202936714,0.0016894446211524724,0.004552114673660828,0.8096350486758196,350.0,191779.0
Tahiti,191779.0,35450.0,344.0,879.0,155106.0,0.18484818462918254,0.0017937313261618842,0.004583400685163652,0.8087746833594919,351.0,191779.0
Tahiti,191779.0,35633.0,323.0,885.0,154938.0,0.18580240798001868,0.0016842302859020018,0.004614686696666475,0.8078986750374129,352.0,191779.0
Tahiti,191779.0,35710.0,347.0,866.0,154856.0,0.1862039117943049,0.001809374331913296,0.004515614326907534,0.8074710995468742,353.0,191779.0
Tahiti,191779.0,35833.0,358.0,876.0,154712.0,0.18684527503011278,0.0018667320196684726,0.00456775767941224,0.8067202352708065,354.0,191779.0
Tahiti,191779.0,35972.0,381.0,868.0,154558.0,0.1875700676299282,0.0019866617304292963,0.004526042997408475,0.8059172276422341,355.0,191779.0
Tahiti,191779.0,36046.0,381.0,893.0,154459.0,0.187955928438463,0.0019866617304292963,0.00465640137867024,0.8054010084524375,356.0,191779.0
Tahiti,191779.0,36298.0,362.0,933.0,154186.0,0.18926994092158161,0.001887589360670355,0.004864974788689064,0.803977494929059,357.0,191779.0
Tahiti,191779.0,36419.0,341.0,943.0,154076.0,0.18990087548688855,0.0017780883204104724,0.00491711814119377,0.8034039180515072,358.0,191779.0
Tahiti,191779.0,36367.0,344.0,943.0,154125.0,0.18962973005386408,0.0017937313261618842,0.00491711814119377,0.8036594204787803,359.0,191779.0
Tahiti,191779.0,36536.0,358.0,924.0,153961.0,0.19051095271119362,0.0018667320196684726,0.004818045771434828,0.8028042694977031,360.0,191779.0
Tahiti,191779.0,36646.0,354.0,930.0,153849.0,0.1910845295887454,0.0018458746786665901,0.004849331782937652,0.8022202639496504,361.0,191779.0
Tahiti,191779.0,36724.0,363.0,918.0,153774.0,0.19149124773828208,0.0018928036959208255,0.004786759759932005,0.8018291888058651,362.0,191779.0
Tahiti,191779.0,36833.0,363.0,930.0,153653.0,0.19205961028058338,0.0018928036959208255,0.004849331782937652,0.8011982542405581,363.0,191779.0
Tahiti,191779.0,36978.0,378.0,946.0,153477.0,0.19281568889190162,0.0019710187246778843,0.004932761146945182,0.8002805312364754,364.0,191779.0
Tahiti,191779.0,37031.0,351.0,966.0,153431.0,0.19309204866017657,0.0018302316729151783,0.005037047851954594,0.8000406718149536,365.0,191779.0
