,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,165600.0,5135.0,9007.0,12037.0,0.8634939174779304,0.0267756115111665,0.04696551760098864,0.06276495340991453,59.0,191779.0
Tahiti,191779.0,164450.0,5274.0,9397.0,12658.0,0.8574974319398891,0.02750040411098191,0.04899910834867217,0.06600305560045677,60.0,191779.0
Tahiti,191779.0,163202.0,5450.0,9803.0,13324.0,0.8509899415473018,0.028418127115064737,0.05111612846036323,0.06947580287727019,61.0,191779.0
Tahiti,191779.0,161948.0,5644.0,10177.0,14010.0,0.8444511651432117,0.02942970815365603,0.05306628984403923,0.07305283685909301,62.0,191779.0
Tahiti,191779.0,160616.0,5850.0,10620.0,14693.0,0.8375056705895849,0.030503861215252972,0.055376240359997705,0.07661422783516443,63.0,191779.0
Tahiti,191779.0,159284.0,6021.0,11024.0,15450.0,0.8305601760359581,0.03139551254308345,0.05748283180118782,0.08056147961977067,64.0,191779.0
Tahiti,191779.0,157880.0,6159.0,11483.0,16257.0,0.8232392493442974,0.032115090807648385,0.059876211681153826,0.08476944816690045,65.0,191779.0
Tahiti,191779.0,156419.0,6404.0,11897.0,17059.0,0.8156211055433598,0.03339260294401368,0.062034946474848654,0.08895134503777787,66.0,191779.0
Tahiti,191779.0,154933.0,6594.0,12326.0,17926.0,0.8078726033611605,0.034383326641603096,0.06427189629730054,0.09347217369993586,67.0,191779.0
Tahiti,191779.0,153447.0,6783.0,12768.0,18781.0,0.8001241011789612,0.035368836003942035,0.06657663247800855,0.09793043033908821,68.0,191779.0
Tahiti,191779.0,151809.0,7081.0,13208.0,19681.0,0.7915830200386904,0.03692270790858227,0.0688709399882156,0.10262333206451175,69.0,191779.0
Tahiti,191779.0,150237.0,7205.0,13713.0,20624.0,0.7833860850249506,0.03756928547964063,0.07150417928970325,0.10754045020570553,70.0,191779.0
Tahiti,191779.0,148684.0,7356.0,14141.0,21598.0,0.7752882223809697,0.03835665010246169,0.07373591477690467,0.11261921273966388,71.0,191779.0
Tahiti,191779.0,146983.0,7616.0,14529.0,22651.0,0.7664186381199193,0.039712377267584045,0.07575907685408725,0.11810990775840942,72.0,191779.0
Tahiti,191779.0,145314.0,7759.0,15024.0,23682.0,0.7577159125868839,0.04045802720840134,0.07834017280307021,0.1234858874016446,73.0,191779.0
Tahiti,191779.0,143628.0,7922.0,15484.0,24745.0,0.7489245433545905,0.041307963854228046,0.08073876701828667,0.12902872577289484,74.0,191779.0
Tahiti,191779.0,141903.0,8036.0,16036.0,25804.0,0.7399298150475286,0.04190239807278169,0.08361708007654645,0.1345507068031432,75.0,191779.0
