,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Tahiti,191779.0,186552.0,2011.0,2127.0,1089.0,0.9727446696457902,0.010486028188696364,0.011090891077750954,0.0056784110877624765,29.0,191779.0
Tahiti,191779.0,186260.0,1906.0,2365.0,1248.0,0.9712220837526528,0.009938522987396952,0.012331902867362955,0.006507490392587301,30.0,191779.0
Tahiti,191779.0,185905.0,1880.0,2586.0,1408.0,0.9693709947387358,0.009802950270884717,0.013484270957716956,0.007341784032662596,31.0,191779.0
Tahiti,191779.0,185538.0,1876.0,2769.0,1596.0,0.967457333701813,0.009782092929882833,0.014438494308553073,0.008322079059751068,32.0,191779.0
Tahiti,191779.0,185112.0,1925.0,2945.0,1797.0,0.9652360268851126,0.010037595357155893,0.015356217312635898,0.009370160445095657,33.0,191779.0
Tahiti,191779.0,184698.0,1912.0,3181.0,1988.0,0.9630772920914177,0.009969808998899776,0.01658680043174696,0.01036609847793554,34.0,191779.0
Tahiti,191779.0,184215.0,2016.0,3351.0,2197.0,0.9605587681654404,0.010512099864948717,0.017473237424326958,0.011455894545283894,35.0,191779.0
Tahiti,191779.0,183718.0,2084.0,3525.0,2452.0,0.9579672435459565,0.010866674661980717,0.018380531757908842,0.012785550034153896,36.0,191779.0
Tahiti,191779.0,183223.0,2134.0,3731.0,2691.0,0.9553861475969736,0.011127391424504246,0.019454684819505786,0.014031776159016367,37.0,191779.0
Tahiti,191779.0,182678.0,2245.0,3867.0,2989.0,0.9525443348854671,0.011706182637306483,0.020163834413569785,0.015585648063656605,38.0,191779.0
Tahiti,191779.0,182106.0,2354.0,4056.0,3263.0,0.949561735122198,0.012274545179607778,0.021149343775908727,0.017014375922285548,39.0,191779.0
Tahiti,191779.0,181562.0,2424.0,4232.0,3561.0,0.9467251367459419,0.01263954864714072,0.022067066779991554,0.018568247826925784,40.0,191779.0
Tahiti,191779.0,180950.0,2536.0,4418.0,3875.0,0.943533963572654,0.013223554195193426,0.023036933136579084,0.020205549095573552,41.0,191779.0
Tahiti,191779.0,180322.0,2654.0,4621.0,4182.0,0.9402593610353585,0.013838845754748955,0.024095443192424612,0.021806350017468022,42.0,191779.0
Tahiti,191779.0,179638.0,2824.0,4772.0,4545.0,0.9366927557240365,0.014725282747328957,0.024882807815245673,0.02369915371338885,43.0,191779.0
Tahiti,191779.0,178972.0,2881.0,5059.0,4867.0,0.9332200084472231,0.015022499856605781,0.026379322032130732,0.02537816966404038,44.0,191779.0
Tahiti,191779.0,178253.0,3028.0,5252.0,5246.0,0.9294709014021347,0.015789007138424956,0.027385688735471557,0.027354402723968736,45.0,191779.0
