,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Ahe,490.0,379.0,40.0,45.0,26.0,0.773469387755102,0.08163265306122448,0.09183673469387756,0.053061224489795916,51.0,490.0
Ahe,490.0,370.0,46.0,44.0,30.0,0.7551020408163265,0.09387755102040816,0.08979591836734693,0.061224489795918366,52.0,490.0
Ahe,490.0,369.0,36.0,53.0,32.0,0.753061224489796,0.07346938775510205,0.10816326530612246,0.0653061224489796,53.0,490.0
Ahe,490.0,360.0,42.0,51.0,37.0,0.7346938775510204,0.08571428571428572,0.10408163265306122,0.07551020408163266,54.0,490.0
Ahe,490.0,336.0,51.0,63.0,40.0,0.6857142857142857,0.10408163265306122,0.12857142857142856,0.08163265306122448,55.0,490.0
Ahe,490.0,330.0,52.0,65.0,43.0,0.673469387755102,0.10612244897959183,0.1326530612244898,0.08775510204081632,56.0,490.0
Ahe,490.0,322.0,50.0,75.0,43.0,0.6571428571428571,0.10204081632653061,0.15306122448979592,0.08775510204081632,57.0,490.0
Ahe,490.0,308.0,58.0,73.0,51.0,0.6285714285714286,0.11836734693877551,0.1489795918367347,0.10408163265306122,58.0,490.0
Ahe,490.0,293.0,67.0,78.0,52.0,0.5979591836734693,0.13673469387755102,0.15918367346938775,0.10612244897959183,59.0,490.0
Ahe,490.0,271.0,74.0,85.0,60.0,0.5530612244897959,0.1510204081632653,0.17346938775510204,0.12244897959183673,60.0,490.0
Ahe,490.0,257.0,71.0,99.0,63.0,0.5244897959183673,0.14489795918367346,0.20204081632653062,0.12857142857142856,61.0,490.0
Ahe,490.0,239.0,64.0,115.0,72.0,0.48775510204081635,0.1306122448979592,0.23469387755102042,0.1469387755102041,62.0,490.0
Ahe,490.0,218.0,67.0,120.0,85.0,0.4448979591836735,0.13673469387755102,0.24489795918367346,0.17346938775510204,63.0,490.0
Ahe,490.0,200.0,67.0,132.0,91.0,0.40816326530612246,0.13673469387755102,0.2693877551020408,0.18571428571428572,64.0,490.0
Ahe,490.0,191.0,68.0,124.0,107.0,0.38979591836734695,0.13877551020408163,0.2530612244897959,0.21836734693877552,65.0,490.0
Ahe,490.0,171.0,71.0,132.0,116.0,0.3489795918367347,0.14489795918367346,0.2693877551020408,0.23673469387755103,66.0,490.0
Ahe,490.0,160.0,84.0,130.0,116.0,0.32653061224489793,0.17142857142857143,0.2653061224489796,0.23673469387755103,67.0,490.0
Ahe,490.0,148.0,66.0,153.0,123.0,0.3020408163265306,0.1346938775510204,0.3122448979591837,0.2510204081632653,68.0,490.0
Ahe,490.0,131.0,69.0,162.0,128.0,0.2673469387755102,0.14081632653061224,0.3306122448979592,0.2612244897959184,69.0,490.0
Ahe,490.0,130.0,56.0,172.0,132.0,0.2653061224489796,0.11428571428571428,0.3510204081632653,0.2693877551020408,70.0,490.0
Ahe,490.0,119.0,61.0,164.0,146.0,0.24285714285714285,0.12448979591836734,0.3346938775510204,0.2979591836734694,71.0,490.0
Ahe,490.0,112.0,58.0,169.0,151.0,0.22857142857142856,0.11836734693877551,0.3448979591836735,0.3081632653061224,72.0,490.0
Ahe,490.0,102.0,62.0,165.0,161.0,0.20816326530612245,0.12653061224489795,0.336734693877551,0.32857142857142857,73.0,490.0
Ahe,490.0,94.0,57.0,163.0,176.0,0.19183673469387755,0.11632653061224489,0.3326530612244898,0.35918367346938773,74.0,490.0
Ahe,490.0,87.0,54.0,151.0,198.0,0.17755102040816326,0.11020408163265306,0.3081632653061224,0.40408163265306124,75.0,490.0
Ahe,490.0,72.0,44.0,145.0,229.0,0.1469387755102041,0.08979591836734693,0.29591836734693877,0.4673469387755102,76.0,490.0
Ahe,490.0,76.0,49.0,143.0,222.0,0.15510204081632653,0.1,0.29183673469387755,0.4530612244897959,77.0,490.0
Ahe,490.0,73.0,48.0,137.0,232.0,0.1489795918367347,0.09795918367346938,0.2795918367346939,0.47346938775510206,78.0,490.0
Ahe,490.0,69.0,45.0,137.0,239.0,0.14081632653061224,0.09183673469387756,0.2795918367346939,0.48775510204081635,79.0,490.0
Ahe,490.0,57.0,41.0,141.0,251.0,0.11632653061224489,0.0836734693877551,0.28775510204081634,0.5122448979591837,80.0,490.0
Ahe,490.0,51.0,43.0,152.0,244.0,0.10408163265306122,0.08775510204081632,0.31020408163265306,0.49795918367346936,81.0,490.0
Ahe,490.0,43.0,43.0,139.0,265.0,0.08775510204081632,0.08775510204081632,0.2836734693877551,0.5408163265306123,82.0,490.0
Ahe,490.0,36.0,34.0,142.0,278.0,0.07346938775510205,0.06938775510204082,0.2897959183673469,0.5673469387755102,83.0,490.0
Ahe,490.0,32.0,30.0,140.0,288.0,0.0653061224489796,0.061224489795918366,0.2857142857142857,0.5877551020408164,84.0,490.0
Ahe,490.0,31.0,27.0,138.0,294.0,0.06326530612244897,0.05510204081632653,0.2816326530612245,0.6,85.0,490.0
Ahe,490.0,25.0,27.0,133.0,305.0,0.05102040816326531,0.05510204081632653,0.2714285714285714,0.6224489795918368,86.0,490.0
Ahe,490.0,22.0,23.0,134.0,311.0,0.044897959183673466,0.04693877551020408,0.27346938775510204,0.6346938775510204,87.0,490.0
Ahe,490.0,22.0,13.0,129.0,326.0,0.044897959183673466,0.026530612244897958,0.26326530612244897,0.6653061224489796,88.0,490.0
Ahe,490.0,16.0,12.0,116.0,346.0,0.0326530612244898,0.024489795918367346,0.23673469387755103,0.7061224489795919,89.0,490.0
Ahe,490.0,17.0,16.0,116.0,341.0,0.03469387755102041,0.0326530612244898,0.23673469387755103,0.6959183673469388,90.0,490.0
Ahe,490.0,13.0,14.0,115.0,348.0,0.026530612244897958,0.02857142857142857,0.23469387755102042,0.710204081632653,91.0,490.0
Ahe,490.0,14.0,15.0,108.0,353.0,0.02857142857142857,0.030612244897959183,0.22040816326530613,0.7204081632653061,92.0,490.0
Ahe,490.0,11.0,13.0,112.0,354.0,0.022448979591836733,0.026530612244897958,0.22857142857142856,0.7224489795918367,93.0,490.0
Ahe,490.0,11.0,12.0,87.0,380.0,0.022448979591836733,0.024489795918367346,0.17755102040816326,0.7755102040816326,94.0,490.0
Ahe,490.0,9.0,13.0,83.0,385.0,0.018367346938775512,0.026530612244897958,0.16938775510204082,0.7857142857142857,95.0,490.0
Ahe,490.0,12.0,8.0,79.0,391.0,0.024489795918367346,0.0163265306122449,0.16122448979591836,0.7979591836734694,96.0,490.0
Ahe,490.0,11.0,4.0,73.0,402.0,0.022448979591836733,0.00816326530612245,0.1489795918367347,0.8204081632653061,97.0,490.0
Ahe,490.0,12.0,7.0,66.0,405.0,0.024489795918367346,0.014285714285714285,0.1346938775510204,0.826530612244898,98.0,490.0
Ahe,490.0,13.0,9.0,65.0,403.0,0.026530612244897958,0.018367346938775512,0.1326530612244898,0.8224489795918367,99.0,490.0
Ahe,490.0,12.0,8.0,54.0,416.0,0.024489795918367346,0.0163265306122449,0.11020408163265306,0.8489795918367347,100.0,490.0
Ahe,490.0,7.0,6.0,55.0,422.0,0.014285714285714285,0.012244897959183673,0.11224489795918367,0.8612244897959184,101.0,490.0
Ahe,490.0,11.0,6.0,54.0,419.0,0.022448979591836733,0.012244897959183673,0.11020408163265306,0.8551020408163266,102.0,490.0
Ahe,490.0,10.0,5.0,48.0,427.0,0.02040816326530612,0.01020408163265306,0.09795918367346938,0.8714285714285714,103.0,490.0
Ahe,490.0,11.0,6.0,45.0,428.0,0.022448979591836733,0.012244897959183673,0.09183673469387756,0.8734693877551021,104.0,490.0
Ahe,490.0,14.0,3.0,45.0,428.0,0.02857142857142857,0.006122448979591836,0.09183673469387756,0.8734693877551021,105.0,490.0
Ahe,490.0,15.0,2.0,43.0,430.0,0.030612244897959183,0.004081632653061225,0.08775510204081632,0.8775510204081632,106.0,490.0
Ahe,490.0,13.0,3.0,42.0,432.0,0.026530612244897958,0.006122448979591836,0.08571428571428572,0.8816326530612245,107.0,490.0
Ahe,490.0,13.0,1.0,42.0,434.0,0.026530612244897958,0.0020408163265306124,0.08571428571428572,0.8857142857142857,108.0,490.0
Ahe,490.0,12.0,2.0,38.0,438.0,0.024489795918367346,0.004081632653061225,0.07755102040816327,0.8938775510204081,109.0,490.0
Ahe,490.0,11.0,2.0,26.0,451.0,0.022448979591836733,0.004081632653061225,0.053061224489795916,0.9204081632653062,110.0,490.0
Ahe,490.0,11.0,2.0,24.0,453.0,0.022448979591836733,0.004081632653061225,0.04897959183673469,0.9244897959183673,111.0,490.0
Ahe,490.0,13.0,1.0,24.0,452.0,0.026530612244897958,0.0020408163265306124,0.04897959183673469,0.9224489795918367,112.0,490.0
Ahe,490.0,14.0,2.0,27.0,447.0,0.02857142857142857,0.004081632653061225,0.05510204081632653,0.9122448979591836,113.0,490.0
Ahe,490.0,14.0,2.0,25.0,449.0,0.02857142857142857,0.004081632653061225,0.05102040816326531,0.9163265306122449,114.0,490.0
Ahe,490.0,15.0,2.0,25.0,448.0,0.030612244897959183,0.004081632653061225,0.05102040816326531,0.9142857142857143,115.0,490.0
Ahe,490.0,16.0,2.0,22.0,450.0,0.0326530612244898,0.004081632653061225,0.044897959183673466,0.9183673469387755,116.0,490.0
Ahe,490.0,19.0,1.0,21.0,449.0,0.03877551020408163,0.0020408163265306124,0.04285714285714286,0.9163265306122449,117.0,490.0
Ahe,490.0,17.0,0.0,25.0,448.0,0.03469387755102041,0.0,0.05102040816326531,0.9142857142857143,118.0,490.0
Ahe,490.0,20.0,0.0,21.0,449.0,0.04081632653061224,0.0,0.04285714285714286,0.9163265306122449,119.0,490.0
Ahe,490.0,15.0,1.0,23.0,451.0,0.030612244897959183,0.0020408163265306124,0.04693877551020408,0.9204081632653062,120.0,490.0
Ahe,490.0,13.0,0.0,16.0,461.0,0.026530612244897958,0.0,0.0326530612244898,0.9408163265306122,121.0,490.0
Ahe,490.0,14.0,1.0,12.0,463.0,0.02857142857142857,0.0020408163265306124,0.024489795918367346,0.9448979591836735,122.0,490.0
Ahe,490.0,12.0,1.0,9.0,468.0,0.024489795918367346,0.0020408163265306124,0.018367346938775512,0.9551020408163265,123.0,490.0
Ahe,490.0,11.0,1.0,8.0,470.0,0.022448979591836733,0.0020408163265306124,0.0163265306122449,0.9591836734693877,124.0,490.0
Ahe,490.0,11.0,0.0,7.0,472.0,0.022448979591836733,0.0,0.014285714285714285,0.963265306122449,125.0,490.0
Ahe,490.0,9.0,0.0,7.0,474.0,0.018367346938775512,0.0,0.014285714285714285,0.9673469387755103,126.0,490.0
Ahe,490.0,10.0,0.0,8.0,472.0,0.02040816326530612,0.0,0.0163265306122449,0.963265306122449,127.0,490.0
Ahe,490.0,10.0,0.0,9.0,471.0,0.02040816326530612,0.0,0.018367346938775512,0.9612244897959183,128.0,490.0
Ahe,490.0,6.0,0.0,7.0,477.0,0.012244897959183673,0.0,0.014285714285714285,0.9734693877551021,129.0,490.0
Ahe,490.0,5.0,0.0,7.0,478.0,0.01020408163265306,0.0,0.014285714285714285,0.9755102040816327,130.0,490.0
Ahe,490.0,7.0,0.0,8.0,475.0,0.014285714285714285,0.0,0.0163265306122449,0.9693877551020408,131.0,490.0
Ahe,490.0,10.0,0.0,8.0,472.0,0.02040816326530612,0.0,0.0163265306122449,0.963265306122449,132.0,490.0
Ahe,490.0,9.0,0.0,9.0,472.0,0.018367346938775512,0.0,0.018367346938775512,0.963265306122449,133.0,490.0
Ahe,490.0,9.0,0.0,8.0,473.0,0.018367346938775512,0.0,0.0163265306122449,0.9653061224489796,134.0,490.0
Ahe,490.0,9.0,0.0,6.0,475.0,0.018367346938775512,0.0,0.012244897959183673,0.9693877551020408,135.0,490.0
Ahe,490.0,11.0,1.0,7.0,471.0,0.022448979591836733,0.0020408163265306124,0.014285714285714285,0.9612244897959183,136.0,490.0
Ahe,490.0,12.0,1.0,6.0,471.0,0.024489795918367346,0.0020408163265306124,0.012244897959183673,0.9612244897959183,137.0,490.0
