,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Bora Bora,10758.0,10698.0,18.0,17.0,25.0,0.9944227551589515,0.0016731734523145567,0.0015802193716304145,0.0023238520171035507,37.0,10758.0
Bora Bora,10758.0,10694.0,21.0,17.0,26.0,0.9940509388362149,0.0019520356943669827,0.0015802193716304145,0.002416806097787693,38.0,10758.0
Bora Bora,10758.0,10691.0,21.0,17.0,29.0,0.9937720765941624,0.0019520356943669827,0.0015802193716304145,0.002695668339840119,39.0,10758.0
Bora Bora,10758.0,10689.0,19.0,20.0,30.0,0.9935861684327942,0.0017661275329986987,0.0018590816136828407,0.002788622420524261,40.0,10758.0
Bora Bora,10758.0,10686.0,18.0,22.0,32.0,0.9933073061907418,0.0016731734523145567,0.002044989775051125,0.002974530581892545,41.0,10758.0
Bora Bora,10758.0,10686.0,11.0,27.0,34.0,0.9933073061907418,0.0010224948875255625,0.0025097601784718347,0.003160438743260829,42.0,10758.0
Bora Bora,10758.0,10685.0,11.0,25.0,37.0,0.9932143521100576,0.0010224948875255625,0.0023238520171035507,0.003439300985313255,43.0,10758.0
Bora Bora,10758.0,10682.0,13.0,25.0,38.0,0.9929354898680052,0.0012084030488938465,0.0023238520171035507,0.0035322550659973974,44.0,10758.0
Bora Bora,10758.0,10676.0,17.0,27.0,38.0,0.9923777653839003,0.0015802193716304145,0.0025097601784718347,0.0035322550659973974,45.0,10758.0
Bora Bora,10758.0,10673.0,17.0,29.0,39.0,0.9920989031418479,0.0015802193716304145,0.002695668339840119,0.003625209146681539,46.0,10758.0
Bora Bora,10758.0,10669.0,19.0,29.0,41.0,0.9917270868191114,0.0017661275329986987,0.002695668339840119,0.003811117308049823,47.0,10758.0
Bora Bora,10758.0,10663.0,20.0,33.0,42.0,0.9911693623350065,0.0018590816136828407,0.003067484662576687,0.0039040713887339654,48.0,10758.0
Bora Bora,10758.0,10659.0,19.0,36.0,44.0,0.99079754601227,0.0017661275329986987,0.0033463469046291134,0.00408997955010225,49.0,10758.0
Bora Bora,10758.0,10651.0,24.0,38.0,45.0,0.9900539133667968,0.002230897936419409,0.0035322550659973974,0.004182933630786392,50.0,10758.0
Bora Bora,10758.0,10646.0,22.0,41.0,49.0,0.9895891429633761,0.002044989775051125,0.003811117308049823,0.00455474995352296,51.0,10758.0
Bora Bora,10758.0,10636.0,27.0,44.0,51.0,0.9886596021565347,0.0025097601784718347,0.00408997955010225,0.004740658114891244,52.0,10758.0
Bora Bora,10758.0,10629.0,28.0,45.0,56.0,0.9880089235917456,0.002602714259155977,0.004182933630786392,0.005205428518311954,53.0,10758.0
Bora Bora,10758.0,10625.0,27.0,48.0,58.0,0.9876371072690091,0.0025097601784718347,0.004461795872838818,0.005391336679680238,54.0,10758.0
Bora Bora,10758.0,10619.0,30.0,47.0,62.0,0.9870793827849043,0.002788622420524261,0.004368841792154675,0.005763153002416806,55.0,10758.0
Bora Bora,10758.0,10610.0,36.0,47.0,65.0,0.986242796058747,0.0033463469046291134,0.004368841792154675,0.006042015244469233,56.0,10758.0
Bora Bora,10758.0,10607.0,33.0,51.0,67.0,0.9859639338166946,0.003067484662576687,0.004740658114891244,0.006227923405837516,57.0,10758.0
Bora Bora,10758.0,10593.0,43.0,50.0,72.0,0.9846625766871165,0.003997025469418107,0.0046477040342071015,0.006692693809258227,58.0,10758.0
Bora Bora,10758.0,10590.0,31.0,64.0,73.0,0.9843837144450641,0.002881576501208403,0.00594906116378509,0.006785647889942369,59.0,10758.0
Bora Bora,10758.0,10580.0,38.0,62.0,78.0,0.9834541736382227,0.0035322550659973974,0.005763153002416806,0.007250418293363078,60.0,10758.0
Bora Bora,10758.0,10565.0,45.0,66.0,82.0,0.9820598624279606,0.004182933630786392,0.006134969325153374,0.007622234616099646,61.0,10758.0
Bora Bora,10758.0,10555.0,47.0,71.0,85.0,0.9811303216211191,0.004368841792154675,0.006599739728574084,0.007901096858152074,62.0,10758.0
Bora Bora,10758.0,10541.0,56.0,70.0,91.0,0.9798289644915412,0.005205428518311954,0.006506785647889942,0.008458821342256924,63.0,10758.0
Bora Bora,10758.0,10526.0,61.0,75.0,96.0,0.9784346532812791,0.005670198921732664,0.006971556051310652,0.008923591745677636,64.0,10758.0
Bora Bora,10758.0,10515.0,57.0,84.0,102.0,0.9774121583937535,0.005298382598996096,0.007808142777467931,0.009481316229782488,65.0,10758.0
