,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Ahe,490.0,131.0,16.0,59.0,284.0,0.2673469387755102,0.0326530612244898,0.12040816326530612,0.5795918367346938,130.0,490.0
Ahe,490.0,115.0,18.0,60.0,297.0,0.23469387755102042,0.036734693877551024,0.12244897959183673,0.6061224489795919,131.0,490.0
Ahe,490.0,116.0,16.0,58.0,300.0,0.23673469387755103,0.0326530612244898,0.11836734693877551,0.6122448979591837,132.0,490.0
Ahe,490.0,115.0,17.0,54.0,304.0,0.23469387755102042,0.03469387755102041,0.11020408163265306,0.6204081632653061,133.0,490.0
Ahe,490.0,121.0,11.0,45.0,313.0,0.24693877551020407,0.022448979591836733,0.09183673469387756,0.6387755102040816,134.0,490.0
Ahe,490.0,120.0,15.0,49.0,306.0,0.24489795918367346,0.030612244897959183,0.1,0.6244897959183674,135.0,490.0
Ahe,490.0,117.0,16.0,42.0,315.0,0.23877551020408164,0.0326530612244898,0.08571428571428572,0.6428571428571429,136.0,490.0
Ahe,490.0,112.0,16.0,48.0,314.0,0.22857142857142856,0.0326530612244898,0.09795918367346938,0.6408163265306123,137.0,490.0
Ahe,490.0,107.0,20.0,45.0,318.0,0.21836734693877552,0.04081632653061224,0.09183673469387756,0.6489795918367347,138.0,490.0
Ahe,490.0,101.0,14.0,42.0,333.0,0.20612244897959184,0.02857142857142857,0.08571428571428572,0.6795918367346939,139.0,490.0
Ahe,490.0,96.0,15.0,43.0,336.0,0.19591836734693877,0.030612244897959183,0.08775510204081632,0.6857142857142857,140.0,490.0
Ahe,490.0,90.0,15.0,40.0,345.0,0.1836734693877551,0.030612244897959183,0.08163265306122448,0.7040816326530612,141.0,490.0
Ahe,490.0,88.0,15.0,45.0,342.0,0.17959183673469387,0.030612244897959183,0.09183673469387756,0.6979591836734694,142.0,490.0
Ahe,490.0,78.0,15.0,46.0,351.0,0.15918367346938775,0.030612244897959183,0.09387755102040816,0.7163265306122449,143.0,490.0
Ahe,490.0,73.0,14.0,44.0,359.0,0.1489795918367347,0.02857142857142857,0.08979591836734693,0.7326530612244898,144.0,490.0
Ahe,490.0,68.0,17.0,44.0,361.0,0.13877551020408163,0.03469387755102041,0.08979591836734693,0.736734693877551,145.0,490.0
Ahe,490.0,65.0,16.0,37.0,372.0,0.1326530612244898,0.0326530612244898,0.07551020408163266,0.7591836734693878,146.0,490.0
Ahe,490.0,68.0,12.0,40.0,370.0,0.13877551020408163,0.024489795918367346,0.08163265306122448,0.7551020408163265,147.0,490.0
Ahe,490.0,61.0,7.0,46.0,376.0,0.12448979591836734,0.014285714285714285,0.09387755102040816,0.7673469387755102,148.0,490.0
Ahe,490.0,65.0,6.0,48.0,371.0,0.1326530612244898,0.012244897959183673,0.09795918367346938,0.7571428571428571,149.0,490.0
Ahe,490.0,63.0,9.0,42.0,376.0,0.12857142857142856,0.018367346938775512,0.08571428571428572,0.7673469387755102,150.0,490.0
Ahe,490.0,64.0,11.0,38.0,377.0,0.1306122448979592,0.022448979591836733,0.07755102040816327,0.7693877551020408,151.0,490.0
Ahe,490.0,65.0,9.0,39.0,377.0,0.1326530612244898,0.018367346938775512,0.07959183673469387,0.7693877551020408,152.0,490.0
Ahe,490.0,69.0,10.0,40.0,371.0,0.14081632653061224,0.02040816326530612,0.08163265306122448,0.7571428571428571,153.0,490.0
Ahe,490.0,66.0,9.0,43.0,372.0,0.1346938775510204,0.018367346938775512,0.08775510204081632,0.7591836734693878,154.0,490.0
Ahe,490.0,66.0,4.0,49.0,371.0,0.1346938775510204,0.00816326530612245,0.1,0.7571428571428571,155.0,490.0
Ahe,490.0,58.0,8.0,47.0,377.0,0.11836734693877551,0.0163265306122449,0.09591836734693877,0.7693877551020408,156.0,490.0
Ahe,490.0,57.0,11.0,42.0,380.0,0.11632653061224489,0.022448979591836733,0.08571428571428572,0.7755102040816326,157.0,490.0
Ahe,490.0,56.0,11.0,42.0,381.0,0.11428571428571428,0.022448979591836733,0.08571428571428572,0.7775510204081633,158.0,490.0
Ahe,490.0,52.0,10.0,37.0,391.0,0.10612244897959183,0.02040816326530612,0.07551020408163266,0.7979591836734694,159.0,490.0
Ahe,490.0,51.0,10.0,37.0,392.0,0.10408163265306122,0.02040816326530612,0.07551020408163266,0.8,160.0,490.0
Ahe,490.0,47.0,8.0,38.0,397.0,0.09591836734693877,0.0163265306122449,0.07755102040816327,0.810204081632653,161.0,490.0
Ahe,490.0,57.0,6.0,37.0,390.0,0.11632653061224489,0.012244897959183673,0.07551020408163266,0.7959183673469388,162.0,490.0
Ahe,490.0,63.0,7.0,34.0,386.0,0.12857142857142856,0.014285714285714285,0.06938775510204082,0.7877551020408163,163.0,490.0
Ahe,490.0,58.0,7.0,31.0,394.0,0.11836734693877551,0.014285714285714285,0.06326530612244897,0.8040816326530612,164.0,490.0
Ahe,490.0,55.0,6.0,31.0,398.0,0.11224489795918367,0.012244897959183673,0.06326530612244897,0.8122448979591836,165.0,490.0
Ahe,490.0,54.0,6.0,24.0,406.0,0.11020408163265306,0.012244897959183673,0.04897959183673469,0.8285714285714286,166.0,490.0
Ahe,490.0,60.0,8.0,22.0,400.0,0.12244897959183673,0.0163265306122449,0.044897959183673466,0.8163265306122449,167.0,490.0
Ahe,490.0,61.0,7.0,29.0,393.0,0.12448979591836734,0.014285714285714285,0.05918367346938776,0.8020408163265306,168.0,490.0
Ahe,490.0,59.0,8.0,26.0,397.0,0.12040816326530612,0.0163265306122449,0.053061224489795916,0.810204081632653,169.0,490.0
Ahe,490.0,58.0,4.0,26.0,402.0,0.11836734693877551,0.00816326530612245,0.053061224489795916,0.8204081632653061,170.0,490.0
Ahe,490.0,62.0,6.0,21.0,401.0,0.12653061224489795,0.012244897959183673,0.04285714285714286,0.8183673469387756,171.0,490.0
Ahe,490.0,61.0,3.0,23.0,403.0,0.12448979591836734,0.006122448979591836,0.04693877551020408,0.8224489795918367,172.0,490.0
Ahe,490.0,65.0,3.0,25.0,397.0,0.1326530612244898,0.006122448979591836,0.05102040816326531,0.810204081632653,173.0,490.0
Ahe,490.0,64.0,3.0,31.0,392.0,0.1306122448979592,0.006122448979591836,0.06326530612244897,0.8,174.0,490.0
Ahe,490.0,57.0,5.0,30.0,398.0,0.11632653061224489,0.01020408163265306,0.061224489795918366,0.8122448979591836,175.0,490.0
Ahe,490.0,57.0,6.0,23.0,404.0,0.11632653061224489,0.012244897959183673,0.04693877551020408,0.8244897959183674,176.0,490.0
Ahe,490.0,60.0,4.0,22.0,404.0,0.12244897959183673,0.00816326530612245,0.044897959183673466,0.8244897959183674,177.0,490.0
Ahe,490.0,56.0,1.0,22.0,411.0,0.11428571428571428,0.0020408163265306124,0.044897959183673466,0.8387755102040816,178.0,490.0
Ahe,490.0,48.0,2.0,13.0,427.0,0.09795918367346938,0.004081632653061225,0.026530612244897958,0.8714285714285714,179.0,490.0
Ahe,490.0,48.0,3.0,13.0,426.0,0.09795918367346938,0.006122448979591836,0.026530612244897958,0.8693877551020408,180.0,490.0
Ahe,490.0,44.0,3.0,15.0,428.0,0.08979591836734693,0.006122448979591836,0.030612244897959183,0.8734693877551021,181.0,490.0
Ahe,490.0,39.0,4.0,15.0,432.0,0.07959183673469387,0.00816326530612245,0.030612244897959183,0.8816326530612245,182.0,490.0
Ahe,490.0,40.0,4.0,19.0,427.0,0.08163265306122448,0.00816326530612245,0.03877551020408163,0.8714285714285714,183.0,490.0
Ahe,490.0,42.0,4.0,19.0,425.0,0.08571428571428572,0.00816326530612245,0.03877551020408163,0.8673469387755102,184.0,490.0
Ahe,490.0,45.0,5.0,14.0,426.0,0.09183673469387756,0.01020408163265306,0.02857142857142857,0.8693877551020408,185.0,490.0
Ahe,490.0,45.0,7.0,6.0,432.0,0.09183673469387756,0.014285714285714285,0.012244897959183673,0.8816326530612245,186.0,490.0
Ahe,490.0,55.0,6.0,9.0,420.0,0.11224489795918367,0.012244897959183673,0.018367346938775512,0.8571428571428571,187.0,490.0
Ahe,490.0,61.0,4.0,13.0,412.0,0.12448979591836734,0.00816326530612245,0.026530612244897958,0.8408163265306122,188.0,490.0
Ahe,490.0,60.0,5.0,11.0,414.0,0.12244897959183673,0.01020408163265306,0.022448979591836733,0.8448979591836735,189.0,490.0
Ahe,490.0,63.0,5.0,10.0,412.0,0.12857142857142856,0.01020408163265306,0.02040816326530612,0.8408163265306122,190.0,490.0
Ahe,490.0,63.0,4.0,13.0,410.0,0.12857142857142856,0.00816326530612245,0.026530612244897958,0.8367346938775511,191.0,490.0
Ahe,490.0,62.0,2.0,15.0,411.0,0.12653061224489795,0.004081632653061225,0.030612244897959183,0.8387755102040816,192.0,490.0
Ahe,490.0,59.0,2.0,12.0,417.0,0.12040816326530612,0.004081632653061225,0.024489795918367346,0.8510204081632653,193.0,490.0
Ahe,490.0,53.0,1.0,10.0,426.0,0.10816326530612246,0.0020408163265306124,0.02040816326530612,0.8693877551020408,194.0,490.0
Ahe,490.0,50.0,1.0,11.0,428.0,0.10204081632653061,0.0020408163265306124,0.022448979591836733,0.8734693877551021,195.0,490.0
Ahe,490.0,46.0,1.0,12.0,431.0,0.09387755102040816,0.0020408163265306124,0.024489795918367346,0.8795918367346939,196.0,490.0
Ahe,490.0,56.0,0.0,9.0,425.0,0.11428571428571428,0.0,0.018367346938775512,0.8673469387755102,197.0,490.0
Ahe,490.0,59.0,0.0,11.0,420.0,0.12040816326530612,0.0,0.022448979591836733,0.8571428571428571,198.0,490.0
Ahe,490.0,60.0,1.0,9.0,420.0,0.12244897959183673,0.0020408163265306124,0.018367346938775512,0.8571428571428571,199.0,490.0
Ahe,490.0,54.0,2.0,6.0,428.0,0.11020408163265306,0.004081632653061225,0.012244897959183673,0.8734693877551021,200.0,490.0
Ahe,490.0,60.0,1.0,9.0,420.0,0.12244897959183673,0.0020408163265306124,0.018367346938775512,0.8571428571428571,201.0,490.0
Ahe,490.0,59.0,1.0,8.0,422.0,0.12040816326530612,0.0020408163265306124,0.0163265306122449,0.8612244897959184,202.0,490.0
Ahe,490.0,57.0,1.0,10.0,422.0,0.11632653061224489,0.0020408163265306124,0.02040816326530612,0.8612244897959184,203.0,490.0
Ahe,490.0,56.0,1.0,9.0,424.0,0.11428571428571428,0.0020408163265306124,0.018367346938775512,0.8653061224489796,204.0,490.0
Ahe,490.0,55.0,0.0,8.0,427.0,0.11224489795918367,0.0,0.0163265306122449,0.8714285714285714,205.0,490.0
Ahe,490.0,50.0,0.0,6.0,434.0,0.10204081632653061,0.0,0.012244897959183673,0.8857142857142857,206.0,490.0
Ahe,490.0,50.0,1.0,5.0,434.0,0.10204081632653061,0.0020408163265306124,0.01020408163265306,0.8857142857142857,207.0,490.0
Ahe,490.0,49.0,2.0,4.0,435.0,0.1,0.004081632653061225,0.00816326530612245,0.8877551020408163,208.0,490.0
