,Population,S,E,I,R,S_ratio,E_ratio,I_ratio,R_ratio,Day,Total
Suva,94088.0,93585.0,42.0,111.0,350.0,0.9946539409914122,0.0004463906130431086,0.0011797466201853583,0.0037199217753592384,52.0,94088.0
Suva,94088.0,93583.0,38.0,110.0,357.0,0.9946326842955531,0.0004038772213247173,0.0011691182722557605,0.0037943202108664227,53.0,94088.0
Suva,94088.0,93574.0,39.0,109.0,366.0,0.9945370291641867,0.0004145055692543151,0.0011584899243261627,0.0038899753422328032,54.0,94088.0
Suva,94088.0,93547.0,47.0,109.0,385.0,0.9942500637700876,0.0004995323526910977,0.0011584899243261627,0.004091913952895162,55.0,94088.0
Suva,94088.0,93538.0,45.0,110.0,395.0,0.9941544086387212,0.00047827565683190203,0.0011691182722557605,0.00419819743219114,56.0,94088.0
Suva,94088.0,93538.0,39.0,107.0,404.0,0.9941544086387212,0.0004145055692543151,0.001137233228466967,0.004293852563557521,57.0,94088.0
Suva,94088.0,93535.0,49.0,105.0,399.0,0.9941225235949324,0.0005207890485502934,0.0011159765326077715,0.004240710823909532,58.0,94088.0
Suva,94088.0,93533.0,52.0,96.0,407.0,0.9941012668990732,0.0005526740923390869,0.001020321401241391,0.004325737607346314,59.0,94088.0
Suva,94088.0,93521.0,43.0,113.0,411.0,0.993973726723918,0.0004570189609727064,0.001201003316044554,0.004368250999064706,60.0,94088.0
Suva,94088.0,93513.0,41.0,121.0,413.0,0.9938886999404812,0.00043576226511351075,0.0012860300994813367,0.004389507694923901,61.0,94088.0
Suva,94088.0,93514.0,38.0,129.0,407.0,0.9938993282884109,0.0004038772213247173,0.0013710568829181193,0.004325737607346314,62.0,94088.0
Suva,94088.0,93525.0,31.0,116.0,416.0,0.9940162401156364,0.00032947878581753254,0.0012328883598333475,0.004421392738712695,63.0,94088.0
Suva,94088.0,93498.0,40.0,117.0,433.0,0.9937292747215373,0.0004251339171839129,0.0012435167077629453,0.004602074653515857,64.0,94088.0
Suva,94088.0,93502.0,38.0,113.0,435.0,0.9937717881132557,0.0004038772213247173,0.001201003316044554,0.004623331349375053,65.0,94088.0
Suva,94088.0,93479.0,41.0,105.0,463.0,0.993527336110875,0.00043576226511351075,0.0011159765326077715,0.004920925091403792,66.0,94088.0
Suva,94088.0,93473.0,44.0,110.0,461.0,0.9934635660232973,0.00046764730890230425,0.0011691182722557605,0.0048996683955445965,67.0,94088.0
Suva,94088.0,93468.0,35.0,115.0,470.0,0.9934104242836493,0.0003719921775359238,0.0012222600119037497,0.004995323526910977,68.0,94088.0
Suva,94088.0,93477.0,43.0,111.0,457.0,0.9935060794150157,0.0004570189609727064,0.0011797466201853583,0.004857155003826205,69.0,94088.0
Suva,94088.0,93473.0,43.0,109.0,463.0,0.9934635660232973,0.0004570189609727064,0.0011584899243261627,0.004920925091403792,70.0,94088.0
Suva,94088.0,93462.0,48.0,110.0,468.0,0.9933466541960717,0.0005101607006206955,0.0011691182722557605,0.004974066831051781,71.0,94088.0
Suva,94088.0,93440.0,43.0,109.0,496.0,0.9931128305416206,0.0004570189609727064,0.0011584899243261627,0.005271660573080521,72.0,94088.0
Suva,94088.0,93439.0,49.0,106.0,494.0,0.993102202193691,0.0005207890485502934,0.0011266048805373692,0.005250403877221325,73.0,94088.0
Suva,94088.0,93427.0,48.0,121.0,492.0,0.9929746620185358,0.0005101607006206955,0.0012860300994813367,0.005229147181362129,74.0,94088.0
Suva,94088.0,93399.0,50.0,120.0,519.0,0.9926770682765071,0.0005314173964798912,0.0012754017515517388,0.00551611257546127,75.0,94088.0
Suva,94088.0,93377.0,54.0,123.0,534.0,0.9924432446220559,0.0005739307881982824,0.0013072867953405323,0.005675537794405237,76.0,94088.0
Suva,94088.0,93368.0,57.0,132.0,531.0,0.9923475894906896,0.0006058158319870759,0.0014029419267069126,0.005643652750616444,77.0,94088.0
Suva,94088.0,93338.0,54.0,128.0,568.0,0.9920287390528016,0.0005739307881982824,0.0013604285349885215,0.006036901624011564,78.0,94088.0
Suva,94088.0,93317.0,55.0,126.0,590.0,0.99180554374628,0.0005845591361278802,0.0013391718391293258,0.006270725278462716,79.0,94088.0
Suva,94088.0,93321.0,62.0,127.0,578.0,0.9918480571379985,0.0006589575716350651,0.0013498001870589236,0.006143185103307542,80.0,94088.0
Suva,94088.0,93310.0,54.0,138.0,586.0,0.9917311453107729,0.0005739307881982824,0.0014667120142844996,0.006228211886744325,81.0,94088.0
Suva,94088.0,93301.0,57.0,144.0,586.0,0.9916354901794066,0.0006058158319870759,0.0015304821018620866,0.006228211886744325,82.0,94088.0
Suva,94088.0,93296.0,52.0,125.0,615.0,0.9915823484397586,0.0005526740923390869,0.001328543491199728,0.006536433976702661,83.0,94088.0
Suva,94088.0,93296.0,48.0,123.0,621.0,0.9915823484397586,0.0005101607006206955,0.0013072867953405323,0.006600204064280248,84.0,94088.0
Suva,94088.0,93280.0,60.0,127.0,621.0,0.991412294872885,0.0006377008757758694,0.0013498001870589236,0.006600204064280248,85.0,94088.0
Suva,94088.0,93257.0,51.0,144.0,636.0,0.9911678428705042,0.000542045744409489,0.0015304821018620866,0.006759629283224215,86.0,94088.0
Suva,94088.0,93231.0,56.0,146.0,655.0,0.9908915058243347,0.0005951874840574781,0.0015517387977212822,0.006961567893886574,87.0,94088.0
Suva,94088.0,93226.0,55.0,141.0,666.0,0.9908383640846867,0.0005845591361278802,0.001498597058073293,0.00707847972111215,88.0,94088.0
Suva,94088.0,93236.0,50.0,137.0,665.0,0.9909446475639827,0.0005314173964798912,0.0014560836663549018,0.0070678513731825526,89.0,94088.0
Suva,94088.0,93222.0,55.0,142.0,669.0,0.9907958506929683,0.0005845591361278802,0.001509225406002891,0.007110364764900944,90.0,94088.0
Suva,94088.0,93217.0,44.0,154.0,673.0,0.9907427089533203,0.00046764730890230425,0.0016367655811580647,0.007152878156619335,91.0,94088.0
Suva,94088.0,93187.0,44.0,151.0,706.0,0.9904238585154324,0.00046764730890230425,0.0016048805373692714,0.007503613638296063,92.0,94088.0
Suva,94088.0,93177.0,49.0,148.0,714.0,0.9903175750361364,0.0005207890485502934,0.001572995493580478,0.0075886404217328455,93.0,94088.0
Suva,94088.0,93200.0,53.0,138.0,697.0,0.9905620270385171,0.0005633024402686846,0.0014667120142844996,0.007407958506929683,94.0,94088.0
Suva,94088.0,93222.0,50.0,136.0,680.0,0.9907958506929683,0.0005314173964798912,0.001445455318425304,0.00722727659212652,95.0,94088.0
Suva,94088.0,93213.0,49.0,139.0,687.0,0.9907001955616019,0.0005207890485502934,0.0014773403622140974,0.007301675027633705,96.0,94088.0
Suva,94088.0,93207.0,49.0,146.0,686.0,0.9906364254740243,0.0005207890485502934,0.0015517387977212822,0.007291046679704107,97.0,94088.0
Suva,94088.0,93195.0,53.0,149.0,691.0,0.9905088852988692,0.0005633024402686846,0.0015836238415100757,0.007344188419352096,98.0,94088.0
Suva,94088.0,93201.0,56.0,129.0,702.0,0.9905726553864467,0.0005951874840574781,0.0013710568829181193,0.007461100246577672,99.0,94088.0
Suva,94088.0,93151.0,56.0,134.0,747.0,0.9900412379899668,0.0005951874840574781,0.0014241986225661083,0.007939375903409575,100.0,94088.0
Suva,94088.0,93129.0,76.0,150.0,733.0,0.9898074143355157,0.0008077544426494346,0.0015942521894396736,0.007790579032395204,101.0,94088.0
Suva,94088.0,93059.0,100.0,157.0,772.0,0.9890634299804438,0.0010628347929597824,0.0016686506249468582,0.00820508460164952,102.0,94088.0
Suva,94088.0,93040.0,118.0,169.0,761.0,0.9888614913697815,0.0012541450556925432,0.0017961908001020322,0.008088172774423943,103.0,94088.0
Suva,94088.0,93012.0,131.0,189.0,756.0,0.9885638976277528,0.0013923135787773148,0.0020087577586939886,0.008035031034775954,104.0,94088.0
Suva,94088.0,92962.0,138.0,212.0,776.0,0.9880324802312729,0.0014667120142844996,0.0022532097610747383,0.008247597993367911,105.0,94088.0
Suva,94088.0,92920.0,156.0,230.0,782.0,0.9875860896182297,0.0016580222770172604,0.0024445200238074993,0.008311368080945498,106.0,94088.0
Suva,94088.0,92885.0,150.0,239.0,814.0,0.9872140974406938,0.0015942521894396736,0.00254017515517388,0.008651475214692629,107.0,94088.0
Suva,94088.0,92864.0,143.0,260.0,821.0,0.9869909021341723,0.0015198537539324888,0.002763370461695434,0.008725873650199813,108.0,94088.0
Suva,94088.0,92821.0,161.0,264.0,842.0,0.9865338831731996,0.0017111640166652495,0.002805883853413825,0.008949068956721368,109.0,94088.0
Suva,94088.0,92786.0,168.0,274.0,860.0,0.9861618909956636,0.0017855624521724343,0.0029121673327098035,0.009140379219454127,110.0,94088.0
Suva,94088.0,92752.0,165.0,283.0,888.0,0.9858005271660573,0.0017536774083836409,0.003007822464076184,0.009437972961482867,111.0,94088.0
Suva,94088.0,92719.0,183.0,294.0,892.0,0.9854497916843806,0.0019449876711164016,0.00312473429130176,0.009480486353201258,112.0,94088.0
Suva,94088.0,92702.0,190.0,299.0,897.0,0.9852691097695774,0.0020193861066235864,0.0031778760309497493,0.009533628092849248,113.0,94088.0
Suva,94088.0,92685.0,198.0,303.0,902.0,0.9850884278547742,0.002104412890060369,0.0032203894226681407,0.009586769832497236,114.0,94088.0
Suva,94088.0,92712.0,203.0,296.0,877.0,0.9853753932488734,0.0021575546297083583,0.003145990987160956,0.009321061134257291,115.0,94088.0
Suva,94088.0,92669.0,193.0,318.0,908.0,0.9849183742879007,0.00205127115041238,0.0033798146416121077,0.009650539920074823,116.0,94088.0
Suva,94088.0,92618.0,188.0,351.0,931.0,0.9843763285434912,0.0019981294107643908,0.003730550123288836,0.009894991922455574,117.0,94088.0
Suva,94088.0,92547.0,209.0,362.0,970.0,0.9836217158404897,0.0022213247172859453,0.003847461950514412,0.010309497491709889,118.0,94088.0
Suva,94088.0,92525.0,212.0,368.0,983.0,0.9833878921860386,0.0022532097610747383,0.003911232038091999,0.01044766601479466,119.0,94088.0
Suva,94088.0,92513.0,205.0,371.0,999.0,0.9832603520108835,0.002178811325567554,0.003943117081880792,0.010617719581668225,120.0,94088.0
Suva,94088.0,92462.0,220.0,385.0,1021.0,0.9827183062664739,0.002338236544511521,0.004091913952895162,0.010851543236119377,121.0,94088.0
Suva,94088.0,92428.0,210.0,420.0,1030.0,0.9823569424368677,0.002231953065215543,0.004463906130431086,0.010947198367485759,122.0,94088.0
Suva,94088.0,92368.0,234.0,435.0,1051.0,0.9817192415610917,0.0024870334155258906,0.004623331349375053,0.011170393674007312,123.0,94088.0
Suva,94088.0,92265.0,246.0,451.0,1126.0,0.9806245217243432,0.0026145735906810646,0.004793384916248618,0.011967519768727149,124.0,94088.0
Suva,94088.0,92238.0,234.0,485.0,1131.0,0.980337556330244,0.0024870334155258906,0.0051547487458549444,0.012020661508375137,125.0,94088.0
Suva,94088.0,92222.0,229.0,477.0,1160.0,0.9801675027633705,0.0024338916758779015,0.005069721962418162,0.012328883598333475,126.0,94088.0
Suva,94088.0,92153.0,258.0,477.0,1200.0,0.9794341467562282,0.0027421137658362386,0.005069721962418162,0.012754017515517389,127.0,94088.0
Suva,94088.0,92072.0,284.0,489.0,1243.0,0.9785732505739307,0.003018450812005782,0.005197262137573336,0.013211036476490095,128.0,94088.0
Suva,94088.0,91987.0,277.0,531.0,1293.0,0.9776698409999149,0.002944052376498597,0.005643652750616444,0.013742453872969986,129.0,94088.0
Suva,94088.0,91930.0,267.0,562.0,1329.0,0.9770640251679279,0.0028377688972026187,0.005973131536433977,0.014125074398435506,130.0,94088.0
Suva,94088.0,91905.0,247.0,576.0,1360.0,0.976798316469688,0.0026252019386106625,0.006121928407448346,0.01445455318425304,131.0,94088.0
Suva,94088.0,91834.0,265.0,575.0,1414.0,0.9760437037666865,0.002816512201343423,0.0061113000595187485,0.015028483972451321,132.0,94088.0
Suva,94088.0,91771.0,282.0,571.0,1464.0,0.9753741178471218,0.002997194116146586,0.006068786667800357,0.015559901368931213,133.0,94088.0
Suva,94088.0,91726.0,260.0,595.0,1507.0,0.9748958421902899,0.002763370461695434,0.006323867018110705,0.01601692032990392,134.0,94088.0
Suva,94088.0,91663.0,281.0,608.0,1536.0,0.9742262562707252,0.0029865657682169883,0.006462035541195477,0.016325142419862257,135.0,94088.0
Suva,94088.0,91604.0,312.0,612.0,1560.0,0.973599183742879,0.0033160445540345207,0.0065045489329138674,0.016580222770172605,136.0,94088.0
Suva,94088.0,91576.0,298.0,642.0,1572.0,0.9733015900008503,0.0031672476830201515,0.006823399370801802,0.01670776294532778,137.0,94088.0
Suva,94088.0,91508.0,326.0,658.0,1596.0,0.9725788623416376,0.0034648414250488904,0.006993452937675368,0.016962843295638127,138.0,94088.0
Suva,94088.0,91459.0,335.0,663.0,1631.0,0.9720580732930874,0.003560496556415271,0.007046594677323357,0.01733483547317405,139.0,94088.0
Suva,94088.0,91438.0,322.0,664.0,1664.0,0.9718348779865658,0.003422328033330499,0.007057223025252955,0.01768557095485078,140.0,94088.0
Suva,94088.0,91400.0,307.0,672.0,1709.0,0.971431000765241,0.0032629028143865316,0.007142249808689737,0.01816384661168268,141.0,94088.0
Suva,94088.0,91347.0,286.0,668.0,1787.0,0.9708676983249723,0.0030397075078649775,0.007099736416971346,0.01899285775019131,142.0,94088.0
Suva,94088.0,91261.0,282.0,716.0,1829.0,0.969953660403027,0.002997194116146586,0.007609897117592041,0.019439248363234417,143.0,94088.0
Suva,94088.0,91184.0,315.0,703.0,1886.0,0.9691352776124479,0.003347929597823314,0.00747172859450727,0.020045064195221493,144.0,94088.0
Suva,94088.0,91135.0,314.0,733.0,1906.0,0.9686144885638976,0.0033373012498937164,0.007790579032395204,0.02025763115381345,145.0,94088.0
Suva,94088.0,91089.0,315.0,731.0,1953.0,0.9681255845591361,0.003347929597823314,0.007769322336536009,0.02075716350650455,146.0,94088.0
Suva,94088.0,91028.0,340.0,738.0,1982.0,0.9674772553354306,0.00361363829606326,0.007843720772043193,0.021065385596462885,147.0,94088.0
Suva,94088.0,91023.0,348.0,738.0,1979.0,0.9674241135957826,0.0036986650795000427,0.007843720772043193,0.02103350055267409,148.0,94088.0
Suva,94088.0,91007.0,345.0,739.0,1997.0,0.9672540600289091,0.003666780035711249,0.007854349119972792,0.021224810815406853,149.0,94088.0
Suva,94088.0,90960.0,348.0,742.0,2038.0,0.9667545276762181,0.0036986650795000427,0.007886234163761585,0.021660573080520364,150.0,94088.0
Suva,94088.0,90925.0,345.0,764.0,2054.0,0.9663825354986821,0.003666780035711249,0.008120057818212737,0.02183062664739393,151.0,94088.0
Suva,94088.0,90850.0,358.0,750.0,2130.0,0.9655854094039622,0.0038049485587960206,0.007971260947198367,0.022638381090043364,152.0,94088.0
Suva,94088.0,90785.0,357.0,772.0,2174.0,0.9648945667885384,0.0037943202108664227,0.00820508460164952,0.02310602839894567,153.0,94088.0
Suva,94088.0,90707.0,377.0,773.0,2231.0,0.9640655556500297,0.004006887169458379,0.008215712949579117,0.023711844230932744,154.0,94088.0
Suva,94088.0,90719.0,370.0,790.0,2209.0,0.964193095825185,0.003932488733951195,0.00839639486438228,0.02347802057648159,155.0,94088.0
Suva,94088.0,90645.0,366.0,819.0,2258.0,0.9634065980783947,0.0038899753422328032,0.008704616954340617,0.023998809625031887,156.0,94088.0
Suva,94088.0,90582.0,387.0,832.0,2287.0,0.96273701215883,0.004113170648754358,0.00884278547742539,0.024307031714990223,157.0,94088.0
